0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,27,27,27,27,27,27,27,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,34,27,29,27,27,29,342,343,344,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,34,34,27,29,29,29,325,326,327,328,29,29,0,0,30,27,27,27,27,27,0,637,0,0,0,0,0,0,0
30,37,34,34,27,29,27,29,229,222,166,165,27,27,0,30,34,29,29,27,29,29,29,0,0,0,0,0,0,0
30,34,34,34,34,27,27,29,27,229,223,45,165,27,29,30,37,37,27,29,27,27,29,828,0,0,0,0,0,0
30,34,101,34,37,46,59,27,43,43,237,45,45,167,43,168,34,34,34,27,27,27,27,29,0,0,0,0,0,0
30,34,102,103,34,34,50,37,0,50,50,50,50,50,50,50,34,34,34,37,29,27,29,29,828,0,0,0,0,0
30,34,34,104,105,37,37,29,34,0,29,27,27,27,27,27,29,37,34,37,37,27,27,29,532,0,0,0,0,0
30,37,345,34,106,107,34,34,27,37,0,27,27,27,29,27,27,27,34,34,34,46,43,43,532,829,0,0,0,0
0,408,102,103,34,108,411,37,37,27,46,0,27,29,27,29,29,27,27,37,34,46,45,45,830,45,0,0,0,0
0,87,408,104,105,34,37,37,37,46,43,45,43,43,43,43,43,43,43,43,831,348,45,45,45,45,45,0,0,0
0,832,45,0,106,107,34,34,65,46,45,181,45,45,45,45,181,45,48,45,45,45,45,45,181,45,45,0,0,0
0,0,0,0,0,108,833,37,65,56,48,45,45,45,45,181,45,45,45,45,45,181,45,48,439,512,512,0,0,0
0,0,0,0,0,0,0,37,37,56,45,45,45,45,47,50,50,50,50,50,50,50,50,50,50,323,45,45,0,0
0,0,0,0,0,0,0,0,408,46,45,181,45,48,47,34,29,27,27,29,27,27,29,29,27,27,50,50,0,0
0,0,0,0,0,0,0,0,0,408,50,50,50,50,50,34,46,43,43,43,43,43,43,43,43,43,43,43,43,0
0,0,0,0,0,0,0,0,0,0,533,27,29,27,29,29,46,45,45,48,45,181,45,45,45,45,48,45,45,0
0,0,0,0,0,0,0,0,0,0,0,56,27,27,43,43,43,45,45,181,45,181,45,45,45,181,45,45,181,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,181,45,45,45,0,0,0,0,45,45,45,51,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,48,0,0,0,0,0,0,0,51,188,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,48,181,45,45,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,45,181,45,48,181,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,51,51,51,0,0,0,0,0,0,0
