10,11
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,529,512,256,256,256,256,256,256,256,256,512,520
16384,16384,16384,16384,16384,16384,512,512,256,256,256,256,256,256,256,256,512,512
16384,16384,16384,16384,16384,16384,256,256,16384,16384,16384,16384,16384,256,16384,16384,256,256
16384,16384,16384,16384,16384,16384,256,256,16384,16384,16384,16384,16384,256,16384,16384,256,256
16384,16384,16384,16384,16384,16384,256,256,256,256,256,256,256,256,16384,16384,256,256
16384,16384,16384,16384,16384,16384,256,256,16384,16384,256,256,256,256,16384,16384,256,256
16384,16384,16384,16384,16384,16384,256,256,16384,16384,256,256,256,256,16384,16384,256,256
16384,16384,16384,16384,16384,16384,256,256,16384,16384,256,256,256,256,256,256,256,256
16384,16384,16384,16384,16384,16384,256,256,16384,16384,256,16384,16384,16384,16384,16384,256,256
16384,16384,16384,16384,16384,16384,256,256,16384,16384,256,16384,16384,16384,16384,16384,256,256
16384,16384,16384,16384,16384,16384,512,512,256,256,256,256,256,256,256,256,512,512
16384,16384,16384,16384,16384,16384,520,512,256,256,256,259,259,256,256,256,512,520
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8448,8448,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8454,8454,16384,16384,16384,16384,16384
