10,13
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,256,256,256,0,17664,17664,16384,16384
16384,16384,16384,16384,256,256,256,0,0,0,16384,16384
16384,16384,16384,16384,17152,0,0,0,0,2,8192,8198
16384,16384,16384,16384,17152,0,0,0,0,0,16384,16384
16384,16384,16384,16384,17152,0,0,0,0,0,16384,16384
