0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,113,533,533,533,114,114,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,757,10,13,758,14,759,10,113,113,533,533,533,533,533,533,533,533,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,115,757,10,12,762,14,13,757,757,116,13,10,10,117,13,10,118,757,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,757,119,10,10,14,764,12,757,757,10,19,10,117,120,19,13,12,757,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,757,19,13,758,14,10,757,757,119,10,12,117,118,10,12,12,757,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,115,757,19,19,762,764,10,757,757,12,121,117,758,120,117,13,757,122,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,757,116,12,19,14,13,121,757,116,121,123,124,14,10,19,12,757,10,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,126,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,757,10,13,758,764,12,757,116,10,757,117,14,14,15,19,121,757,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,127,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,757,757,13,12,762,10,121,757,13,121,121,124,14,764,24,12,757,13,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,17,127,127,128,766,0,0,0,0,0,0,0,0,0,0,129,317,318,0,0,0,0,0,0,0,0,763,757,116,19,10,764,10,757,116,12,10,12,124,14,15,24,10,757,12,548,0,0,0,0,0,0,0,0,0,0,0,0,0
17,127,17,127,128,130,768,0,0,0,0,0,0,0,0,0,129,33,131,0,0,0,0,0,0,0,0,0,10,757,10,12,12,10,10,116,10,10,13,117,14,764,132,537,10,13,765,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,127,17,127,128,130,130,27,27,27,27,27,27,27,27,133,134,33,769,770,770,769,771,0,772,0,0,761,115,757,13,10,12,10,10,13,773,10,19,118,14,10,757,10,13,12,578,0,0,0,0,0,0,0,0,0,0,0,0
127,17,135,21,17,128,130,130,27,27,27,27,27,27,27,27,133,134,136,137,769,770,137,774,552,775,776,777,0,757,757,116,12,10,10,122,13,12,14,10,12,124,118,115,757,10,12,10,548,0,0,0,0,0,0,0,0,0,0,0
138,21,17,127,128,17,130,130,27,27,27,27,27,27,27,27,133,33,136,137,137,137,137,774,127,557,778,17,127,0,115,757,10,10,10,757,10,12,773,764,13,10,14,118,757,757,10,13,765,0,0,0,0,0,0,0,0,0,0,0
14,127,17,135,127,17,128,130,27,27,27,27,27,779,139,27,133,136,33,27,140,27,27,774,127,552,775,776,126,21,780,757,116,10,10,757,579,10,758,141,10,12,773,14,764,757,116,10,12,578,0,0,0,0,0,0,0,0,0,0
18,138,127,17,127,21,17,130,27,27,27,27,27,27,306,139,133,33,33,27,774,24,11,15,127,127,557,778,21,127,17,757,757,10,142,757,757,142,142,143,764,781,782,118,118,757,757,10,10,10,548,0,0,0,0,0,0,0,0,0
19,783,127,127,17,127,128,135,27,27,27,27,27,27,27,307,133,134,33,27,774,17,24,16,144,127,552,775,776,17,21,21,10,116,0,0,0,0,0,0,0,0,14,14,118,764,757,757,13,13,765,0,0,0,0,0,0,0,0,0
13,19,784,127,21,17,127,135,27,27,27,27,27,27,27,27,308,309,136,140,774,127,145,24,12,10,127,557,778,21,17,21,785,786,0,0,0,0,0,0,0,0,146,147,14,118,757,757,116,19,12,578,0,0,0,0,0,0,0,0
19,19,12,787,127,17,135,21,27,27,27,27,27,27,27,27,133,134,788,11,16,127,17,145,537,10,144,789,775,776,17,21,790,791,0,0,0,0,0,0,0,0,0,148,149,150,120,757,757,10,12,10,548,0,0,0,0,0,0,0
13,151,13,117,30,30,17,127,27,140,140,140,140,140,140,140,140,792,793,21,24,12,127,145,794,795,152,26,796,797,17,21,798,302,0,0,0,362,0,0,0,0,0,153,154,150,155,152,31,13,13,10,765,0,0,0,0,0,0,0
12,19,757,12,783,138,138,135,156,157,157,757,158,158,158,158,158,158,158,138,17,16,13,127,799,155,140,27,27,159,21,21,790,302,0,0,0,0,160,0,0,0,0,153,0,150,155,27,27,27,13,19,10,578,0,0,0,0,0,0
12,10,151,757,13,784,127,127,161,162,121,757,10,19,10,12,12,757,12,12,127,145,12,12,800,155,774,163,163,163,138,21,798,302,0,0,0,0,0,164,0,0,0,153,0,150,155,27,27,27,27,12,12,10,548,0,0,0,0,0
12,10,121,757,165,12,787,30,30,156,13,757,166,13,12,13,10,536,122,10,10,127,801,795,152,27,29,127,15,15,15,21,167,802,803,150,0,0,0,0,168,0,0,150,0,150,155,27,27,27,27,27,10,10,765,0,0,0,0,0
120,10,10,757,165,10,117,127,14,14,162,12,757,19,12,121,19,13,757,13,10,13,804,155,27,27,169,21,21,805,26,26,806,27,27,27,27,27,27,27,27,807,140,27,27,29,163,11,12,537,157,18,13,12,15,578,0,0,0,0
14,12,12,10,116,19,13,783,127,14,808,809,757,757,810,320,320,321,322,811,791,812,170,27,27,133,309,20,20,813,136,33,27,27,27,27,27,27,27,27,553,296,814,27,27,159,127,15,16,10,121,555,118,12,15,24,548,0,0,0
14,120,12,10,13,10,12,12,783,127,323,324,325,42,42,42,42,42,326,327,302,815,27,27,27,133,309,130,130,816,136,33,27,27,27,27,27,27,27,27,169,552,775,27,27,159,138,127,16,18,121,757,18,817,795,26,26,28,0,0
117,14,121,121,13,12,13,10,117,120,57,57,57,42,42,329,329,213,213,330,331,818,27,27,27,27,819,17,130,171,367,172,27,27,159,15,13,537,121,121,773,17,820,293,158,157,821,127,822,823,25,31,31,25,27,27,27,27,310,0
13,117,120,13,757,12,10,12,13,120,57,57,57,57,42,42,332,333,0,0,0,334,155,27,27,169,24,127,824,825,173,163,158,157,13,14,537,19,121,757,757,773,552,826,0,12,757,827,822,155,27,27,27,27,27,29,157,548,0,0
19,19,120,121,151,757,13,13,10,12,57,57,57,57,57,42,42,332,335,0,336,0,155,27,27,29,17,24,127,828,174,757,16,12,757,773,829,10,12,757,121,773,17,830,831,0,757,757,832,155,159,10,10,12,13,12,127,175,0,0
121,12,12,120,121,757,116,19,12,13,57,57,57,57,57,57,42,42,332,337,338,339,540,833,27,169,21,145,24,828,167,834,537,12,757,116,176,823,152,152,31,31,835,134,33,31,170,31,31,27,29,138,177,177,175,178,175,167,0,0
19,757,10,10,13,757,165,13,18,13,57,57,57,57,57,57,57,340,341,342,343,344,294,541,836,169,17,17,171,179,179,179,170,152,152,180,812,27,27,27,27,27,133,136,136,27,27,27,27,27,29,30,179,179,179,179,179,179,0,0
13,151,116,13,13,12,165,19,18,124,57,57,57,57,57,57,57,57,345,346,347,267,294,294,837,169,17,17,171,167,838,838,839,840,27,27,841,133,134,33,134,134,33,33,134,134,33,134,33,181,537,30,167,167,167,167,167,167,0,0
19,19,757,10,12,12,757,19,12,783,544,348,357,348,349,348,349,348,350,351,346,352,545,382,546,169,17,17,182,179,332,355,355,304,228,27,842,133,33,470,303,470,470,303,33,136,136,134,309,181,20,183,179,179,179,179,179,179,0,0
12,12,12,165,13,13,165,116,12,10,14,549,357,356,357,357,356,357,358,359,360,361,155,27,27,29,17,17,171,167,332,332,355,543,306,547,843,133,33,0,0,0,0,0,0,134,33,33,136,136,9,167,167,167,167,167,167,167,0,0
10,10,121,116,12,12,12,12,13,10,783,14,550,364,363,364,364,363,364,364,365,334,155,27,27,169,127,17,182,179,332,332,332,543,139,307,844,309,136,0,0,0,0,0,0,0,845,172,134,33,184,138,179,179,179,179,179,179,0,0
117,13,13,757,13,13,13,10,13,12,13,14,143,846,846,846,847,27,27,27,27,27,27,472,27,29,17,21,171,167,572,314,314,314,139,139,308,136,136,0,0,0,0,0,0,0,150,155,133,309,184,138,167,167,167,167,167,167,0,0
116,120,12,12,116,12,12,12,10,12,10,783,757,10,185,185,185,27,27,140,27,27,27,848,849,29,21,17,182,179,179,453,314,314,314,139,313,136,33,0,0,0,0,0,0,0,150,155,133,136,181,21,179,179,179,179,179,179,0,0
175,177,177,177,177,177,177,177,177,177,177,177,850,757,173,10,140,140,140,774,552,775,27,27,27,159,127,17,171,167,838,838,453,851,311,311,315,136,33,0,0,362,0,0,0,0,150,155,133,33,184,21,167,167,167,167,167,167,0,0
179,179,179,179,179,179,179,179,179,179,179,179,179,852,757,186,13,12,121,122,21,853,163,163,163,158,14,21,182,179,332,355,355,304,228,566,854,133,33,0,0,0,160,0,0,0,150,155,133,136,184,138,179,179,179,179,179,179,0,0
167,167,167,167,167,167,167,167,167,167,167,167,167,167,855,856,857,170,152,31,152,27,27,187,24,13,12,138,171,167,332,332,355,543,306,547,858,133,33,33,0,0,0,164,0,0,150,155,133,134,181,127,167,167,167,167,167,167,0,0
179,179,179,179,179,179,179,179,179,179,179,179,179,316,316,316,316,27,27,27,27,27,27,29,17,24,19,10,828,179,332,332,332,543,139,307,844,136,134,33,303,0,0,0,168,0,150,155,133,33,181,17,179,179,179,179,179,179,0,0
167,167,167,167,167,167,167,167,167,167,167,167,167,27,569,569,542,542,849,849,27,27,27,29,21,171,188,178,177,167,572,314,314,314,139,139,308,136,134,309,134,33,134,136,134,859,134,134,33,136,189,17,167,167,167,167,167,167,0,0
179,179,179,179,179,179,179,179,179,179,179,179,179,27,323,324,556,355,355,543,228,27,27,169,127,182,179,179,179,179,179,453,314,314,314,139,313,136,134,136,136,136,134,33,136,860,33,33,136,134,33,190,179,179,179,179,179,179,0,0
167,167,167,167,167,167,167,167,167,167,167,167,167,140,332,332,332,355,355,543,191,547,27,27,861,862,167,167,167,167,167,167,863,311,311,311,313,136,134,136,134,33,33,136,33,33,33,33,134,33,136,184,14,167,167,167,167,167,0,0
179,179,179,179,179,0,0,0,0,179,179,179,179,35,332,332,332,332,355,304,139,192,312,450,27,27,17,179,179,179,179,179,297,854,133,134,33,136,33,136,33,181,12,19,11,118,161,33,33,136,134,184,138,179,179,179,179,179,0,0
167,167,167,167,167,0,0,0,0,0,167,167,167,864,332,332,332,332,332,543,306,139,315,155,27,27,169,138,167,167,167,167,185,185,133,134,136,184,11,121,757,15,20,177,178,188,193,194,144,134,33,181,21,167,167,167,167,167,0,0
179,179,179,179,179,0,0,0,0,0,0,179,179,179,572,314,314,314,314,314,139,307,313,33,33,134,134,861,861,195,179,179,35,27,133,136,136,184,127,178,175,175,178,179,179,179,179,865,175,33,136,184,21,179,179,179,179,179,0,0
167,167,167,167,167,167,0,0,0,0,0,0,167,167,167,453,314,314,314,314,314,139,308,136,134,33,309,136,134,866,138,167,196,116,867,136,134,868,30,167,167,167,167,167,167,167,167,167,167,33,181,12,127,167,167,167,167,167,0,0
179,179,179,179,179,179,179,0,0,0,0,0,0,179,179,179,863,311,311,311,311,311,313,136,134,136,33,136,33,869,870,871,197,197,32,134,136,14,872,179,179,179,179,179,179,179,197,197,197,134,184,17,183,179,179,179,179,179,0,0
167,167,167,167,167,167,167,167,0,0,0,0,0,0,167,167,299,567,567,873,874,874,366,198,198,367,172,172,172,875,876,33,136,33,136,33,136,184,138,167,167,167,167,167,167,167,33,33,136,33,181,21,167,167,167,167,167,167,0,0
179,179,179,179,179,179,179,179,179,0,0,0,0,0,0,877,878,879,366,27,27,27,27,27,27,27,29,163,163,757,21,15,13,12,12,199,10,13,126,179,179,179,179,179,179,179,11,200,200,157,158,127,179,179,179,179,179,179,0,0
167,167,167,167,167,167,167,167,167,167,0,0,0,0,0,150,450,27,27,27,27,27,27,27,27,27,29,127,537,201,165,171,188,178,177,175,175,177,178,167,167,167,167,167,167,167,179,188,177,177,175,178,167,167,167,167,167,167,0,0
179,179,179,179,179,179,179,179,179,179,179,0,0,0,0,150,155,27,27,27,27,27,29,202,163,163,757,127,828,183,183,178,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,0,0
167,167,167,167,167,167,167,167,167,167,167,167,0,0,0,150,155,27,27,27,29,163,757,127,10,537,201,165,828,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,0,0
179,179,179,179,179,179,179,179,179,179,179,179,179,27,27,27,27,27,27,27,159,127,201,165,828,183,183,183,178,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,0,0
167,167,167,167,167,167,167,167,167,167,167,167,167,173,27,27,27,29,10,163,757,14,828,203,178,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,0,0
179,179,179,179,179,179,179,179,179,179,179,179,179,179,173,19,204,757,127,13,201,165,828,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,0,0
167,167,167,167,167,167,167,167,167,167,167,167,167,167,880,757,12,12,165,828,178,203,178,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,0,0
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,175,183,183,178,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,0,0
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,0,0
297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,0,0
