0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,419,0,60,0,60,419,60,0,60,419,61,419,0,60,79,0,0,60,0,60,79,0,0,0,60,79,0,0,60,0,60,79,0,0,0,60,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61,465,60,61,419,61,33,490,419,490,465,349,33,60,490,490,60,419,490,60,61,490,60,60,419,490,490,60,419,61,60,61,490,60,60,978,979,419,490,419,0,0,0,0,0,0,0,0,0,0,0,0
0,0,465,529,61,465,529,339,465,339,529,465,529,13,465,490,339,465,490,529,465,490,339,465,61,490,529,339,465,61,529,465,490,339,465,490,490,529,465,529,465,529,0,0,0,0,0,0,0,0,0,0,0
0,0,0,154,349,349,154,349,349,154,349,349,154,349,349,154,349,349,154,349,349,154,349,349,154,349,349,349,349,154,349,349,154,349,349,154,349,349,349,154,349,154,349,0,0,0,0,0,0,0,0,0,0
0,0,0,980,494,422,422,494,422,422,494,422,422,494,422,422,494,422,422,494,422,422,494,422,422,494,422,422,422,422,494,422,422,494,422,422,494,422,422,422,494,422,494,422,0,0,0,0,0,0,0,0,0
0,0,0,0,394,494,363,363,494,363,363,494,363,363,494,363,363,494,363,363,494,363,363,494,363,363,494,363,363,363,363,494,363,363,494,363,363,494,363,363,363,494,767,496,767,0,0,0,0,0,0,0,0
0,0,0,0,0,981,352,352,352,352,352,352,352,352,352,352,352,422,352,352,352,352,352,352,352,352,352,352,352,352,476,352,352,352,352,352,352,352,352,352,352,352,352,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,352,0,0,422,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,352,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,194,88,194,0,0
0,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,88,88,419,352,0,466,64,466,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,64,64,0,0,0,65,65,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,0,0,0,0,0,0,0,0,65,65,65,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0
