0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,256,0,0,0,0,0
0,8,179,179,179,179,179,179,179,179,179,179,179,179,179,179,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,180,0,0,0,0
0,8,314,355,355,355,314,314,314,314,314,314,314,314,314,314,181,704,704,704,704,704,704,704,705,438,438,438,438,438,438,438,438,438,438,438,182,0,0,0
0,8,314,356,339,339,706,314,314,314,314,314,314,314,314,314,181,184,280,280,280,280,280,280,280,199,261,261,261,261,261,261,261,261,261,261,357,210,0,0
0,8,314,513,339,460,707,708,314,314,314,358,359,360,361,362,181,184,185,0,0,0,0,0,0,0,201,202,202,202,202,202,202,202,202,202,202,174,0,0
0,8,314,314,356,707,264,271,8,314,314,709,363,364,365,366,367,184,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0
0,8,314,314,513,707,271,17,8,314,314,710,368,369,370,371,372,373,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
0,8,314,314,374,266,271,8,179,314,314,314,375,376,377,378,379,380,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,216,216,177
0,8,314,314,356,711,268,257,312,312,312,312,381,382,383,384,385,386,571,0,0,0,0,0,195,204,282,0,0,0,0,0,0,0,0,0,0,177,0,0
0,8,314,314,356,707,442,281,712,713,713,285,285,387,388,389,390,391,392,0,0,0,0,0,0,196,212,393,0,0,0,0,281,263,0,0,0,177,0,0
0,8,314,314,513,707,271,714,319,319,319,204,280,280,394,395,396,397,0,0,0,0,0,0,0,199,200,173,56,0,0,0,178,319,204,0,0,177,0,0
0,8,314,355,355,715,271,8,332,332,332,190,206,0,0,0,0,0,0,0,0,0,0,0,0,0,201,202,56,0,0,0,195,189,190,206,0,177,0,0
0,8,314,356,339,339,707,8,314,314,314,181,184,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,321,184,210,177,0,0
0,8,314,513,460,460,707,8,314,314,314,181,184,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,280,185,177,0,0
0,8,314,314,715,715,715,8,314,314,314,181,184,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0
0,8,314,314,356,339,339,8,314,314,314,181,184,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,323,323,323,323,0,0
0,8,314,314,356,339,339,8,314,314,314,181,184,185,281,281,281,281,281,281,281,281,281,0,0,0,0,281,0,0,0,0,0,517,194,0,0,466,177,0
0,8,314,314,356,339,339,8,314,314,314,181,184,185,178,319,319,319,319,319,319,319,319,204,0,0,0,195,204,0,0,0,0,325,330,0,0,0,177,0
0,8,314,314,513,460,460,257,312,312,312,181,184,185,178,332,332,332,332,332,332,332,332,190,206,0,0,0,196,206,0,0,0,325,0,333,333,333,177,0
0,257,312,312,181,515,715,715,315,438,438,438,184,185,178,332,313,314,314,314,314,314,314,181,184,210,0,0,199,398,210,0,0,461,0,399,334,334,177,0
0,0,259,285,285,513,460,460,52,261,261,261,357,185,178,332,313,314,314,314,314,314,314,181,184,185,0,0,0,201,174,0,0,716,400,399,401,521,177,0
0,0,0,262,280,280,467,467,467,55,202,202,202,174,178,332,313,314,314,314,314,314,314,181,184,185,0,0,0,0,0,0,0,457,458,399,401,717,177,0
0,0,0,263,263,263,263,263,263,263,263,263,263,263,178,332,313,314,314,314,314,314,314,181,184,185,0,0,0,0,0,0,0,325,0,399,401,717,177,0
0,0,0,178,319,319,319,319,319,319,319,319,319,319,319,332,313,314,314,314,314,312,314,181,184,185,263,0,0,0,0,0,0,325,0,399,401,717,177,0
0,0,0,178,332,332,332,332,332,332,332,332,332,332,332,332,313,314,314,314,314,181,178,181,184,185,195,204,282,0,0,0,0,325,0,399,401,717,177,0
0,0,0,178,332,313,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,181,178,402,184,185,0,196,212,393,0,0,0,325,0,399,401,717,177,0
0,0,0,195,189,279,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,181,178,402,184,185,0,199,200,173,56,0,0,455,0,399,401,717,177,0
0,0,0,0,196,443,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,195,402,184,185,0,0,201,202,56,0,0,457,458,399,401,717,177,0
0,0,0,0,199,200,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,403,184,185,0,0,0,0,0,0,0,325,0,399,401,717,177,0
0,0,0,0,0,201,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,262,185,0,0,0,0,0,0,0,325,466,399,401,717,177,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,405,331,406,0,0,0,0,407,216,408,409,718,177,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,216,177,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
