0,0,0,0,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,0
0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,0,0,0,0,0,0,96
0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,143,143,143,25,0,0,0,0,0,96
0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,143,26,26,26,49,71,0,0,0,0,96
0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,143,26,26,26,26,49,132,50,0,0,0,96
0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,26,26,26,26,26,49,132,50,0,0,0,96
0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,143,26,26,26,26,57,49,132,50,0,0,0,96
0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,24,143,26,57,57,57,57,49,60,132,50,0,0,0,96
0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,143,143,57,57,49,60,60,60,60,132,136,50,0,0,0,0
0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,57,57,49,60,60,132,136,136,136,136,50,96,0,0,0,0
0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,24,49,60,60,1000,1001,1001,367,44,44,0,0,173,87,0,0,0
0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,24,143,143,143,143,37,1000,1001,1002,31,31,31,31,31,46,0,0,0,96,0,0
0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,143,143,26,26,26,1003,1003,27,31,31,29,29,29,29,29,47,48,147,147,96,0,0
0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,26,57,57,57,57,27,31,31,29,29,29,28,26,26,26,49,132,50,0,0,0,0
0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,36,70,57,49,60,60,60,27,29,29,29,28,26,26,26,26,26,49,132,50,0,0,0,0
0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,60,60,132,136,136,27,29,29,28,26,26,26,26,26,26,49,132,50,0,0,0,0
0,0,0,0,88,0,0,0,0,0,0,0,33,33,33,33,33,33,33,33,109,136,136,50,0,27,29,29,29,26,26,26,26,26,26,49,132,50,0,0,0,0
0,0,0,0,88,0,0,0,0,0,0,283,1004,299,299,299,299,299,299,299,299,0,0,0,0,27,29,29,29,28,26,26,26,26,26,49,132,50,0,0,0,0
0,0,0,33,368,33,33,33,33,33,33,33,174,0,0,0,0,0,0,0,0,0,0,0,0,27,29,29,29,29,26,26,26,26,26,49,132,50,0,0,0,0
0,0,0,88,299,299,299,299,299,299,299,299,0,0,0,0,0,0,44,44,44,44,44,44,44,27,29,29,29,29,28,26,26,26,26,49,132,50,0,0,0,0
0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,31,31,31,31,31,31,29,29,29,29,28,26,26,26,26,49,132,50,0,0,0,0
87,87,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,44,27,29,29,29,29,29,29,29,29,29,29,29,28,26,26,26,26,49,132,50,0,0,0,0
0,1005,44,44,44,44,0,0,0,0,0,0,0,0,0,0,0,27,31,29,28,26,26,26,26,29,29,29,29,29,28,26,26,26,26,49,132,50,0,0,0,0
147,54,190,190,190,190,46,100,100,100,0,0,0,0,0,0,0,27,29,29,28,26,26,26,26,29,29,29,29,29,28,26,26,26,26,49,132,50,0,0,0,0
0,0,144,107,107,107,107,61,108,108,369,0,0,0,0,0,0,27,29,28,26,26,26,26,26,1006,55,55,55,55,56,57,57,57,57,49,132,50,0,0,0,0
0,0,145,134,134,134,134,134,134,134,64,65,0,0,0,0,0,27,29,28,26,26,26,26,26,26,58,137,137,137,59,60,60,60,60,60,132,50,0,0,0,0
0,0,145,134,134,134,134,134,134,134,64,370,0,0,0,0,0,27,29,28,26,26,26,26,26,26,26,1007,371,371,1008,1009,1009,1009,1009,1009,1009,50,0,0,0,0
0,0,145,134,134,134,134,134,134,134,64,370,0,0,0,0,0,54,55,56,57,57,57,57,57,57,57,0,372,284,373,77,74,76,77,74,76,76,0,0,0,0
0,0,146,66,66,66,66,66,66,66,64,370,0,0,0,0,0,0,58,59,60,60,60,60,60,60,60,60,0,172,285,77,74,76,77,74,74,77,74,0,0,0
0,0,0,110,67,67,67,67,67,67,67,1010,147,147,147,147,147,147,147,62,136,136,136,136,136,136,136,136,136,0,1011,1012,1012,1012,1012,1012,1012,1012,1012,1012,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
