7,8
16384,16384,16384,16384,16384,16384,8192,8192,16384,16384,16384,16384,16384
16384,16,16,0,0,0,1,1,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,0,0,0,0,0,16,16
16384,16,16,0,0,0,3,3,0,0,0,16,16
16384,16384,16384,16384,16384,16384,8192,8192,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,8198,8198,16384,16384,16384,16384,16384
