8,7
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,18688,18688,18688,18688,18688,18688,18688,18688,18688,18688,18688,18688,18688,18688,18688,18688,18688,18688,18688,18688,18688,18688,18688,18688,18688,16384,16384
16384,16384,16384,16384,16384,18688,1280,1280,1280,1280,1024,1024,1024,1024,768,768,768,768,512,512,512,512,256,256,256,256,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,18688,1280,1280,1280,1280,1024,1024,1024,1024,768,768,768,768,512,512,512,512,256,256,256,256,0,0,0,2,8192,8198
16384,16384,16384,16384,16384,18688,1280,1280,1280,1280,1024,1024,1024,1024,768,768,768,768,512,512,512,512,256,256,256,256,0,0,0,2,8192,8198
16384,16384,16384,16384,16384,18688,1280,1280,1280,1280,1024,1024,1024,1024,768,768,768,768,512,512,512,512,256,256,256,256,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,9472,1284,1280,1280,1024,768,512,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,9472,1284,1280,1280,1024,768,512,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,18688,1280,1280,1280,1024,768,512,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,16384
