0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,718,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,718,718,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,718,718,718,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,718,718,718,719,0,0,0,0,0,0,475,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,718,718,718,719,0,0,0,0,0,339,475,267,264,264,0,0,0,538,341,341,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,718,718,718,719,0,0,0,0,339,339,475,267,264,265,264,269,0,538,341,341,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5,283,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,718,718,718,719,0,339,339,339,339,339,475,271,271,265,266,0,264,720,341,721,509,475,481,0,0,0,0,0,0,0,0,0
0,0,0,0,5,283,283,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,718,718,718,719,0,339,339,339,339,339,510,271,271,264,265,0,0,203,341,721,509,475,271,482,0,0,0,0,0,0,0,0
0,0,0,0,5,283,283,283,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,718,718,719,339,339,339,339,339,339,0,593,267,267,264,0,0,203,341,721,509,475,271,271,483,481,0,0,0,0,0,0
0,0,0,0,0,283,283,283,283,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,718,719,339,339,339,339,339,339,0,475,267,264,264,0,0,203,341,721,509,475,271,271,264,265,482,0,0,0,0,0
0,0,0,0,5,0,283,283,283,283,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,719,339,339,339,339,339,339,0,475,271,264,265,0,339,203,341,721,509,475,271,412,271,269,265,483,481,0,0,0
0,0,0,0,5,283,5,283,283,283,722,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,290,339,339,339,339,339,0,475,267,271,265,0,339,203,341,721,509,475,271,271,412,271,264,268,268,482,0,0
0,0,0,0,5,283,283,283,283,283,722,723,723,723,0,0,0,0,725,0,0,0,0,0,0,0,726,290,290,339,339,339,339,0,475,267,412,412,0,339,203,341,341,509,475,271,267,412,412,264,265,266,265,483,0
0,0,0,0,5,283,283,283,283,283,722,723,727,727,723,0,0,0,728,0,0,0,0,0,0,0,726,290,290,339,339,339,475,729,475,267,271,412,0,339,203,341,341,0,475,271,267,271,412,267,264,268,266,265,0
0,0,0,0,5,283,283,283,283,283,722,723,727,0,0,290,290,290,290,0,730,721,290,290,410,410,410,290,339,339,339,339,475,267,731,264,264,264,0,339,203,341,721,0,475,271,267,271,412,412,264,268,266,265,0
0,0,0,0,5,283,732,733,733,733,734,723,727,0,0,339,290,290,735,736,594,737,509,290,290,290,290,339,339,339,339,339,475,267,271,593,269,265,0,339,203,341,721,0,475,271,267,412,271,412,271,264,265,265,0
0,0,0,0,5,283,283,738,0,0,739,723,727,0,0,339,290,290,339,203,341,721,509,339,339,339,339,339,339,339,339,339,475,267,0,475,264,265,0,339,203,341,721,0,475,271,271,271,412,271,271,264,269,265,0
0,0,0,0,5,283,283,283,740,595,728,723,727,0,0,339,735,735,339,203,341,721,509,339,339,339,339,339,339,339,339,339,475,267,0,475,267,267,0,339,203,341,721,0,475,271,271,271,264,264,264,264,269,265,0
0,0,0,0,5,283,283,283,283,283,722,723,727,0,0,339,339,339,339,203,341,721,509,339,339,339,339,339,339,339,339,339,475,267,0,475,271,271,0,339,203,341,721,0,475,267,271,267,264,265,266,266,266,265,0
0,0,0,0,5,283,283,283,283,283,741,723,727,0,0,339,339,339,339,203,341,721,509,339,339,339,339,339,339,339,339,475,510,267,0,475,271,412,0,339,203,341,721,509,475,271,267,267,264,265,266,265,266,265,0
0,0,0,0,5,283,283,283,283,283,283,742,727,0,339,339,339,430,430,203,341,721,509,339,339,339,339,339,339,339,339,475,271,264,267,475,271,271,0,339,203,341,721,509,475,271,267,271,271,264,269,265,265,265,0
0,0,0,0,5,283,283,283,283,283,283,283,743,596,339,339,339,203,342,342,341,341,509,339,339,339,339,339,339,339,339,475,271,0,593,510,267,267,0,339,203,341,721,509,475,412,271,271,412,271,412,264,269,269,0
0,0,0,0,5,283,283,283,283,283,283,283,0,339,339,339,339,203,341,341,341,341,0,0,0,0,0,0,0,0,475,510,264,0,475,264,264,264,0,339,203,341,721,509,475,271,412,271,271,412,412,412,271,264,0
0,0,0,0,5,283,283,283,283,283,283,283,283,339,339,339,430,430,0,0,0,0,0,0,0,0,0,0,0,0,475,264,265,264,475,267,265,265,0,339,203,341,721,509,475,264,271,267,267,271,271,412,412,271,0
0,0,0,0,5,283,283,283,283,283,283,283,283,744,745,746,745,747,568,509,339,339,339,339,339,339,0,0,0,0,475,267,265,265,510,267,264,0,339,339,203,341,721,748,510,264,264,264,264,264,267,267,264,264,0
