35,36,37,37,37,37,37,37,38,0,0,0,0,0,0,0,0
35,735,40,41,41,41,41,41,41,42,0,0,0,0,0,0,0
35,43,443,45,46,46,46,46,46,203,65,0,0,0,0,0,0
35,39,47,443,45,46,46,46,46,46,204,65,0,0,0,0,0
35,43,736,444,443,45,46,46,46,46,46,46,65,0,0,0,0
35,43,47,736,445,446,130,84,84,84,84,84,84,238,0,0,0
35,43,47,47,736,53,53,53,53,53,53,53,53,53,0,0,0
0,52,47,47,47,737,53,53,53,53,53,53,53,53,0,0,0
0,0,54,47,47,50,53,53,53,53,53,53,53,53,53,53,0
0,0,0,54,47,50,53,53,53,53,53,53,53,53,55,55,0
0,0,0,0,54,50,53,53,53,53,53,53,53,53,0,0,0
0,0,0,0,0,56,53,53,53,53,53,53,53,53,0,0,0
0,0,0,0,0,0,55,0,0,55,55,55,55,55,0,0,0
