0,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,888,434,0,0,0,0,0,0,483,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,540,889,541,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,256,0,541,0,0,0,0,0,0,0,483,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,8,180,0,541,0,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,257,181,182,0,890,587,587,587,587,0,0,0,0,483,481,0,0,0,0,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,0,259,184,210,0,341,341,341,341,891,587,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,0,0,262,210,0,0,0,0,542,892,893,891,587,0,0,0,483,0,0,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,894,0,895,892,893,891,587,587,587,177,0,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,895,892,893,341,341,543,0,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,0,0,0,0,896,542,542,543,0,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,545,545,0,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,897,256,0,0,0,0,0,0,0,546,542,543,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,257,180,195,898,180,49,0,0,0,0,0,0,899,49,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,182,196,191,287,53,0,0,484,0,0,199,200,53,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,199,200,261,173,56,0,0,0,0,0,201,202,56,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,201,202,202,56,0,0,0,0,0,0,0,177,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0
