0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,485,81,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,230,80,0,80,81,30,30,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,82,82,82,82,30,30,11,415,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,76,74,74,74,76,74,74,12,40,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,74,74,75,75,75,18,11,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0
0,0,74,11,0,76,75,75,18,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0
0,0,0,77,74,11,0,74,74,77,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,415,485,485,0,0,486,0,0,0
0,0,0,0,76,75,74,11,0,18,11,0,0,0,0,0,0,0,0,0,12,11,39,0,0,0,0,12,11,53,53,53,0,79,0,0,0
0,0,0,0,0,75,75,76,74,11,53,0,0,0,0,0,0,0,0,0,12,11,39,39,0,0,0,12,40,53,53,53,0,79,0,0,0
0,0,0,0,0,0,74,76,77,74,74,0,0,0,0,0,0,0,0,0,11,11,39,39,12,76,74,77,40,53,53,53,53,53,0,0,0
0,0,0,0,0,0,148,39,39,39,39,0,0,0,0,0,0,0,0,0,11,11,39,39,12,11,74,76,18,53,53,53,53,53,0,0,0
0,0,0,0,0,0,0,39,39,39,39,0,0,0,0,0,0,0,0,0,12,11,39,39,11,11,18,53,53,53,53,53,53,53,0,0,0
0,0,0,0,148,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,74,77,12,40,11,53,53,53,53,53,53,53,0,0,0
0,0,0,0,417,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,11,53,0,11,40,53,53,53,53,53,53,53,0,0,0
0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,194,53,53,11,40,53,53,53,53,53,53,53,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,194,53,53,12,40,53,53,0,0,0,53,53,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,18,755,74,18,11,53,53,53,0,0,0,53,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,0,0,12,11,77,74,76,76,11,53,53,53,0,0,0,418,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,0,12,12,18,11,0,53,53,53,53,53,53,0,0,418,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,118,12,12,11,11,0,53,53,53,53,53,53,0,0,418,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,0,11,12,11,40,0,53,53,53,53,53,53,81,219,219,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,0,40,11,12,11,194,53,53,53,80,80,80,81,219,219,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,118,0,0,0,0,0,0,0,40,194,53,53,53,81,82,82,82,30,30,30,30,0
0,0,0,0,0,0,0,0,0,0,76,74,75,75,76,126,419,10,0,0,0,0,0,0,0,203,756,53,81,0,0,30,30,30,30,30,0
0,0,0,0,0,0,0,0,76,74,11,0,74,76,75,75,77,234,10,0,0,0,0,0,0,0,420,53,157,0,0,0,0,375,231,231,0
0,0,0,0,0,0,0,0,75,74,76,74,11,0,74,74,74,77,491,421,0,0,0,0,0,0,0,53,53,0,0,0,0,79,0,0,0
0,0,0,0,0,0,0,0,75,75,74,75,76,18,11,39,0,74,18,422,757,0,0,0,0,0,0,0,53,0,0,0,0,487,0,0,0
0,0,0,0,0,0,0,0,77,74,75,75,75,77,40,39,77,12,77,18,193,423,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0
0,0,0,0,0,0,0,74,76,74,74,76,74,74,18,0,11,0,11,39,39,39,204,0,0,0,0,0,0,0,0,0,0,487,0,0,0
0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,0,77,11,39,39,39,204,125,74,74,77,18,12,11,758,758,0,487,0,0,0
0,0,0,0,0,0,0,393,393,393,393,393,393,393,393,393,393,259,259,237,237,237,237,158,158,259,259,259,259,759,158,158,158,158,0,0,0
