8,21
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,0,0,0
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,0,0,0
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,0,0,0
16384,16384,17664,17664,17664,17664,17664,17664,17664,8192,4,0,0
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,21,0,0
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,0,0,0
16384,16384,17664,17664,17664,17664,17664,17664,17664,17664,0,0,0
16384,8192,4,0,0,0,0,0,0,0,0,0,0
16384,8192,4,0,0,0,0,0,0,0,0,0,0
