6,6
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,17920,17920,17920,256,256,16384,16384,16384,16384
16384,17920,17920,17920,256,256,16384,16384,16384,16384
16384,17920,17920,17920,256,256,16384,16384,16384,16384
16384,17920,17920,17920,256,256,16384,16384,16384,16384
16384,17920,17920,17920,256,256,16384,16384,16384,16384
16384,17920,17920,17920,256,256,16384,16384,16384,16384
16384,17920,17920,8448,260,256,16384,16384,16384,16384
16384,17920,17920,8448,260,256,16384,16384,16384,16384
16384,17920,17920,17920,256,256,16384,16384,16384,16384
16384,17920,17920,17920,256,256,16384,16384,16384,16384
16384,17920,17920,17920,256,256,16384,16384,16384,16384
16384,17920,17920,17920,256,256,256,256,16384,16384
16384,17920,17920,17920,256,256,256,256,16384,16384
16384,17920,17920,17920,256,256,256,256,16384,16384
16384,17920,17920,17920,256,256,256,256,16384,16384
16384,17920,17920,17920,256,256,256,256,16384,16384
16384,17920,17920,17920,256,256,256,256,16384,16384
16384,16384,16384,16384,16384,16384,256,256,16384,16384
16384,16384,16384,16384,16384,16384,256,256,16384,16384
16384,16384,16384,16384,16384,16384,256,256,16384,16384
16384,16384,16384,16384,16384,16384,256,256,16384,16384
16384,16384,16384,16384,16384,16384,256,256,16384,16384
16384,16384,16384,16384,16384,16384,256,256,16384,16384
16384,16384,16384,16384,16384,16384,256,256,16384,16384
16384,16384,16384,16384,16384,16384,256,256,16384,16384
16384,16384,16384,16384,16384,16384,256,256,16384,16384
16384,16384,16384,16384,16384,16384,256,256,16384,16384
16384,16384,16384,16384,16384,16384,256,256,16384,16384
16384,16384,16384,16384,16384,16384,256,256,16384,16384
16384,16384,16384,16384,16384,16384,256,256,16384,16384
16384,16384,16384,16384,16384,16384,256,256,16384,16384
16384,16384,16384,16384,16384,16384,256,256,16384,16384
16384,16384,16384,16384,16384,16384,256,256,16384,16384
16384,256,256,256,256,256,256,256,256,256
16384,256,256,256,256,256,256,256,256,256
16384,17920,17920,256,256,256,256,256,256,256
16384,17920,17920,256,256,256,256,256,256,256
16384,17920,8448,260,256,256,256,256,256,256
16384,17920,8448,260,256,256,256,256,256,256
16384,17920,17920,256,256,256,256,256,256,256
16384,17920,17920,256,256,256,256,256,256,256
