0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,330,292,0,0,0,0,0,0,0,86,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,330,352,0,0,0,0,0,0,0,86,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,226,234,589,589,590,591,145,145,0,0,0,151,145,145,82,145,145,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,226,154,225,592,56,591,82,82,171,0,0,151,82,82,82,82,82,370,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,226,226,154,225,372,593,594,342,82,171,0,0,151,82,82,82,82,82,370,371,409,264,0,0,0,0,0,0,0,330,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,226,159,154,225,372,82,82,82,82,171,0,0,151,82,82,82,82,370,373,371,374,370,46,122,122,122,122,122,0,595,352,0,0,375,122,122,122,122,0,0,0,0,0,0,0
0,0,226,159,154,225,372,82,82,82,82,171,0,0,151,82,82,82,82,370,371,448,374,432,81,102,102,102,102,102,103,596,597,145,145,0,102,102,102,102,102,145,145,145,100,0,0
0,0,0,146,146,225,372,82,82,82,82,171,0,0,151,82,82,82,82,370,371,374,0,432,47,102,102,102,102,102,103,451,598,599,82,82,148,148,148,148,148,148,82,82,160,0,0
0,0,0,151,270,270,372,82,82,82,82,171,0,0,151,82,82,82,370,373,371,374,0,432,46,102,102,103,148,148,148,451,598,591,82,82,82,181,181,181,181,181,181,82,160,0,0
0,0,0,151,82,437,437,82,82,82,82,171,0,0,151,82,82,82,370,371,448,374,151,432,46,103,148,148,451,600,600,601,598,602,376,376,376,376,376,376,376,376,376,376,603,0,0
0,0,0,377,377,604,82,82,82,82,435,171,0,378,372,82,82,82,370,371,374,0,432,373,371,148,451,600,600,598,605,605,605,605,605,605,379,379,379,379,379,379,379,606,607,608,292
0,0,0,151,83,609,82,82,82,430,430,430,151,270,372,82,82,82,370,371,374,0,432,610,380,381,159,159,159,159,159,159,159,159,611,611,612,612,612,611,611,611,611,611,382,221,221
86,0,0,377,299,83,370,444,444,444,434,613,613,82,305,82,82,82,370,371,374,0,432,610,159,159,159,159,159,159,159,159,159,154,383,614,103,615,303,303,82,82,82,82,160,0,0
86,82,204,204,83,83,616,81,44,441,384,617,373,440,373,373,373,373,423,371,409,0,432,610,159,159,159,159,159,159,159,159,159,154,225,183,148,265,82,82,82,82,82,82,160,0,0
86,82,82,114,114,114,616,46,102,102,173,432,371,154,618,384,321,310,321,313,409,82,432,610,159,159,159,159,159,159,159,159,159,154,225,372,181,181,82,82,82,82,82,82,160,0,0
259,373,373,373,373,423,373,46,102,102,173,0,371,619,225,426,44,310,313,43,43,373,373,610,159,159,159,159,159,159,159,159,159,154,225,372,82,82,82,82,82,82,82,82,160,0,0
