0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,11,12,13,93,93,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,11,14,15,95,94,94,17,0,0,0,0,0,0,0
0,0,0,0,0,0,11,19,20,17,95,16,95,21,0,0,0,0,0,0
0,0,0,0,0,0,18,14,23,24,46,96,16,16,15,0,0,0,0,0
0,0,0,0,0,0,11,22,20,300,20,21,122,97,16,17,0,0,0,0
0,0,0,0,0,0,18,14,25,20,0,27,51,54,182,16,46,0,0,0
0,0,0,0,0,0,11,22,20,25,24,165,53,53,161,498,499,500,0,0
0,0,0,0,0,0,11,19,25,20,32,27,55,56,53,19,0,187,0,0
0,0,0,0,0,0,0,14,23,29,501,301,139,302,139,53,0,0,0,0
0,0,0,0,0,0,0,19,24,30,161,498,141,141,249,347,56,0,0,0
0,0,0,0,0,0,11,19,23,27,161,31,502,125,199,250,57,0,0,0
0,0,0,0,0,0,11,14,25,30,303,19,304,125,199,250,53,0,0,0
0,0,0,0,0,0,18,19,20,29,202,125,126,199,135,250,53,0,0,0
0,0,0,0,0,0,11,22,25,27,202,125,126,19,503,53,53,0,0,0
0,0,11,12,504,504,12,14,25,29,202,126,158,31,29,55,56,0,0,0
0,0,11,14,15,16,96,17,24,29,202,125,19,97,30,53,57,0,0,0
0,0,18,19,24,15,97,122,21,27,202,125,126,29,505,56,53,0,0,0
0,0,11,22,32,27,51,54,54,51,202,125,126,31,294,57,53,0,0,0
11,12,12,14,25,29,53,139,139,139,202,126,158,19,30,53,53,0,0,0
0,19,15,15,20,29,53,202,141,141,141,125,31,95,29,53,53,0,0,0
0,19,29,51,198,27,53,202,125,126,158,125,126,30,54,53,53,0,0,0
0,0,29,53,161,50,53,359,158,158,19,97,158,19,294,53,53,0,0,0
0,0,0,34,34,50,53,161,50,182,97,29,54,97,29,53,53,0,0,0
0,0,0,0,0,0,34,34,50,161,50,54,53,54,505,56,53,0,0,0
0,0,0,0,0,0,0,0,0,34,50,53,55,56,53,57,53,0,0,0
0,0,0,0,0,0,0,0,0,0,0,34,34,145,34,34,34,0,0,0
