0,0,5,5,0,0,5,5,0,0,0,0,0,0
0,0,124,375,376,8,45,0,6,0,0,0,0,0
0,0,125,70,379,380,11,12,6,305,0,0,0,0
0,0,456,73,2,50,542,64,47,543,207,0,0,0
0,0,456,457,0,52,53,321,0,52,53,66,0,0
0,0,124,457,0,55,56,17,326,55,56,17,67,0
0,0,125,70,10,69,57,17,18,212,57,17,18,0
0,0,0,73,0,544,545,20,58,0,214,20,58,0
0,0,0,0,167,168,546,547,0,0,0,0,0,0
0,4,0,0,0,548,163,156,51,0,0,0,68,0
0,4,7,10,3,235,458,459,51,0,0,0,68,0
0,4,549,0,146,235,156,550,551,0,0,0,68,0
0,4,552,553,0,235,156,51,554,555,0,0,68,0
0,0,7,556,0,168,156,51,0,0,0,0,68,0
0,0,0,0,557,0,54,51,0,0,0,0,68,0
0,0,0,0,0,0,320,171,320,320,320,320,68,0
0,0,0,0,0,0,468,0,322,558,558,558,68,0
0,0,0,0,0,0,559,460,461,560,561,561,68,0
0,0,0,0,0,0,0,0,169,170,0,0,0,0
