21,22,22,22,22,22,22,0,0,0,0,0,0,0
23,24,25,25,25,25,25,25,0,0,0,0,0,0
23,24,26,25,25,25,25,25,25,0,0,0,0,0
23,24,26,26,25,25,25,25,25,25,0,0,0,0
23,24,26,26,26,31,462,562,31,31,31,0,0,0
23,24,26,26,26,463,464,464,465,464,464,563,0,0
23,24,26,26,26,463,177,174,174,174,174,0,0,0
23,24,26,26,26,564,177,174,174,174,174,0,0,0
23,24,26,26,26,463,565,174,174,174,174,176,61,62
23,24,26,26,26,566,177,174,174,174,174,176,43,43
23,24,26,26,26,463,177,174,174,174,174,176,0,0
23,24,26,26,26,463,177,174,174,174,174,176,0,0
23,24,26,26,26,463,177,174,174,174,174,176,0,0
0,24,26,26,26,463,177,174,174,174,174,176,0,0
0,0,26,26,26,463,177,174,174,174,174,176,0,0
0,0,0,26,26,463,230,178,178,178,178,176,0,0
0,0,0,0,26,463,567,466,466,466,466,568,0,0
0,0,0,0,0,463,569,570,0,0,0,571,0,0
0,0,0,0,0,0,479,572,480,0,0,0,0,0
