0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,22,15,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,115,5,10,18,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,151,27,8,9,15,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,147,66,6,22,18,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,27,67,111,7,6,15,0,0
19,6,22,21,10,6,22,21,10,6,22,21,10,6,22,21,10,6,22,21,10,6,22,21,10,6,22,21,10,115,20,33,25,63,5,22,18,0
16,115,5,10,5,22,5,10,5,22,5,10,5,22,5,10,5,22,5,10,5,22,5,10,5,22,5,10,5,22,27,23,68,108,144,7,8,15
39,151,27,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,66,17,69,105,26,288,648
0,40,147,66,6,22,10,7,6,22,10,7,6,22,10,7,6,22,10,7,6,22,10,7,6,22,10,7,6,22,10,7,111,144,439,67,13,32
0,0,41,67,111,166,28,256,64,166,28,256,64,166,28,256,64,166,28,256,64,166,28,256,64,166,28,256,64,166,560,21,22,63,108,649,32,32
0,0,0,40,25,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,141,142,28,510,144,13,32,0
0,0,0,0,71,94,37,43,43,43,43,43,43,43,94,37,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,142,13,141,142,13,32,0
0,0,0,0,0,95,37,0,0,0,0,0,0,0,95,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,142,13,32,0
0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0
