0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,4,0,0,0,0,0
0,0,0,0,0,0,2,0,0,4,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,77,0,0,4,0,0,0,0
0,0,0,0,0,0,2,77,0,0,4,0,0,0,0
0,0,5,0,0,0,2,0,0,0,0,0,0,0,0
0,0,5,5,0,0,2,0,77,0,0,4,0,0,0
0,0,5,5,5,0,2,0,77,0,0,4,0,0,0
0,0,0,5,5,5,2,0,0,0,0,0,0,0,0
0,1,1,1,1017,35,1018,0,0,77,0,0,4,0,0
0,2,0,0,0,36,37,1019,0,77,0,0,4,0,0
0,2,0,0,0,0,226,41,6,0,0,0,0,0,0
0,0,0,0,0,0,0,226,41,1020,77,0,0,4,0
0,0,0,0,0,0,0,0,231,1021,77,0,0,4,0
0,0,0,0,0,0,0,0,0,236,1022,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,8,8,8,8,8,8,8,8,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
