0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,153,12,13,27,0,0,0,0,0,0
0,0,0,0,0,153,12,13,27,0,0,0,0,0,0
0,0,0,0,0,19,14,154,16,0,0,0,0,0,0
0,0,0,0,0,19,24,28,155,30,0,0,0,0,0
0,0,0,0,0,19,24,12,13,27,0,0,0,0,0
0,0,0,0,0,19,24,14,15,16,0,0,0,0,0
0,0,0,0,0,19,24,7,28,29,30,0,0,0,0
0,0,0,0,0,19,24,7,12,13,27,0,0,0,0
0,0,0,0,0,19,24,7,14,15,16,0,0,0,0
0,0,0,0,0,19,24,7,7,28,29,30,0,0,0
17,48,18,24,0,0,24,7,7,12,13,27,0,0,0
19,20,21,123,7,0,0,7,7,14,15,16,0,0,0
0,24,22,3,23,7,0,0,7,7,28,29,30,0,0
0,0,7,22,3,23,54,0,0,7,12,13,27,0,0
0,0,0,7,25,26,140,55,0,0,14,15,16,0,0
0,0,0,0,54,51,9,9,10,9,161,28,29,30,0
0,0,0,0,0,55,10,10,10,10,11,31,32,27,0
0,0,0,0,0,0,33,33,33,33,33,263,263,263,0
