9,10
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,17664,17664,17664,17664
16384,16384,16384,16384,16384,16384,16384,17664,1285,1285,1285
16384,16384,16384,16384,16384,16384,16384,17664,1024,1024,1024
16384,16384,16384,16384,16384,16384,16384,17664,1024,1024,1024
16384,16384,16384,16384,16384,16384,16384,17664,768,768,768
16384,16384,16384,16384,16384,16384,16384,17664,768,768,768
16384,16384,16384,16384,16384,16384,16384,17664,512,512,512
16384,16384,16384,16384,17664,8192,18176,17664,512,512,512
16384,16384,16384,16384,17664,8193,18176,17664,256,256,256
16384,16384,17664,17664,17664,8192,18176,17664,256,256,256
16384,16384,17664,0,0,0,0,0,0,0,0
16384,16384,17664,0,0,0,0,0,0,0,0
