7,8
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,2560,2560,2816,2816,2818,11008,11014,18688
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,2560,2560,2816,2816,2818,11008,11014,18688
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,2304,2304,7,7,7,16391,8448,8448
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,2048,2048,7,7,7,7,257,257
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,1792,1792,7,7,7,7,256,256
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,1536,1536,7,7,7,7,256,256
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,1280,1280,1024,768,512,256,256,256
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,1280,1280,1024,768,512,256,256,256
