0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,27,27,27,27,27,27,27,27,0,0,0,0,0,0,0,0,0,0,0
30,34,27,29,27,29,27,27,29,27,0,0,0,0,0,0,0,0,0,0
30,37,34,29,27,27,27,27,27,27,29,0,0,0,0,0,0,0,0,0
30,101,34,34,27,27,29,27,27,27,27,27,0,0,0,0,0,0,0,0
30,102,103,34,34,27,27,27,27,27,27,27,29,0,0,0,0,0,0,0
992,34,104,105,37,46,43,43,404,29,27,43,43,43,0,0,0,0,0,0
30,34,34,106,107,46,181,45,380,405,43,43,45,45,0,0,0,0,0,0
30,34,37,34,108,109,45,45,45,406,407,45,45,45,0,0,0,0,0,0
992,34,34,37,37,46,45,181,45,45,45,45,45,45,0,0,0,0,0,0
30,34,37,34,34,46,45,47,50,50,50,50,50,50,0,0,0,0,0,0
30,101,34,34,34,34,50,50,34,27,27,29,27,27,27,0,0,0,0,0
30,102,103,34,34,34,34,27,27,34,27,27,27,27,27,27,0,0,0,0
992,34,104,105,37,34,34,37,29,27,37,27,29,27,27,27,27,0,0,0
30,34,34,106,107,34,34,34,34,27,27,34,27,27,29,27,27,29,0,0
30,34,37,34,108,109,408,408,34,34,27,29,46,43,43,43,43,43,43,0
992,34,34,34,37,34,51,0,37,37,46,43,43,45,45,48,45,48,48,0
30,34,34,34,34,34,37,0,0,65,46,48,48,45,45,181,45,48,48,0
30,101,34,34,34,34,34,34,0,0,56,48,181,45,45,45,45,45,48,0
992,102,103,37,34,34,37,34,34,0,0,48,48,45,45,45,45,48,45,0
30,34,104,105,34,34,34,34,37,37,0,45,45,45,181,45,45,48,45,0
992,34,34,106,107,993,408,408,408,34,46,181,45,45,45,45,45,45,48,0
30,34,37,34,108,109,994,995,408,533,46,45,45,45,48,45,48,45,45,0
30,101,37,34,37,46,45,169,171,533,56,48,45,45,45,45,45,45,181,0
30,102,103,34,34,46,45,169,171,34,56,45,181,45,45,45,45,48,45,0
30,34,104,105,34,34,409,409,34,37,34,45,45,45,181,48,45,181,45,0
0,37,34,106,107,34,46,410,996,34,34,34,45,0,0,45,45,45,45,0
0,0,34,37,108,411,34,409,409,34,34,34,45,47,30,997,55,55,998,0
0,0,0,34,34,34,34,46,410,996,37,408,409,409,46,45,45,45,441,271
0,0,0,0,34,34,34,34,50,50,34,34,408,410,410,45,45,181,0,0
0,0,0,0,0,34,34,37,34,27,27,37,34,55,55,55,45,45,0,0
0,0,0,0,0,0,34,34,34,46,43,168,34,269,57,57,45,45,0,0
0,0,0,0,0,0,0,37,65,46,181,169,171,269,270,272,45,181,0,0
0,0,0,0,0,0,0,0,34,56,45,45,443,45,45,45,45,45,0,0
0,0,0,0,0,0,0,0,0,46,45,181,45,45,45,181,45,45,0,0
0,0,0,0,0,0,0,0,0,0,51,51,45,45,45,51,51,51,0,0
0,0,0,0,0,0,0,0,0,0,0,0,330,331,331,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,332,332,0,0,0,0,0
