0,0,334,335,0,0,1,0,1,0,0,0,0,0,0,0
0,0,7,336,337,0,0,426,394,3,0,0,0,0,0,0
0,0,0,0,413,708,0,0,378,378,146,0,0,0,0,0
0,0,0,0,0,276,427,428,0,0,0,158,0,0,0,0
0,0,0,0,0,94,95,96,429,0,0,709,305,0,0,0
0,0,7,398,430,710,97,98,99,431,0,0,711,712,0,0
0,0,7,0,400,713,714,715,716,431,0,0,0,64,26,0
0,0,7,0,9,94,95,717,718,0,0,0,0,29,29,21
0,0,0,0,0,719,97,98,99,431,0,0,0,21,0,0
0,0,0,0,0,367,61,720,716,431,0,0,0,21,0,0
0,0,0,0,0,62,369,113,0,0,0,0,0,21,0,0
0,0,0,0,0,0,63,113,29,29,29,29,29,21,0,0
0,0,0,0,0,0,0,103,21,0,0,0,0,0,0,0
0,0,0,0,0,0,0,104,21,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
