8,5
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,0,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,512,512,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,512,512,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,512,512,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,512,512,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,512,512,512,0,0,0,0,0,0,256,256,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,512,512,512,0,0,0,0,0,0,256,256,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,256,256,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,256,256,0,0,0,0,0,0,16384,16384
16384,16384,16384,256,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,256,256,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,1024,1024,1024,1024,768,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,256,256,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,1024,1024,1024,1024,768,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,256,256,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,1045,1024,1024,1024,768,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,512,512,512,0,0,0,0,0,0,256,256,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,1024,1024,1024,1024,768,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,512,512,512,0,0,0,0,0,0,256,256,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,512,512,512,0,0,0,0,0,0,256,256,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,512,512,512,0,0,0,0,0,0,256,256,0,0,0,0,0,2,8192,8198
16384,16384,16384,256,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,512,512,512,0,0,0,0,0,0,256,256,0,0,0,0,0,2,8192,8198
16384,16384,16384,16384,16384,1024,1024,1024,1024,768,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,512,512,512,0,0,0,0,0,0,256,256,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,9216,1028,1024,1024,1024,768,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,512,512,512,0,0,0,0,0,0,256,256,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,9216,1028,1024,1024,1024,768,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,256,256,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,1024,1024,1024,1024,768,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,256,256,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,256,256,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,256,256,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,256,256,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,512,512,512,0,0,0,0,0,0,256,256,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,512,512,512,0,0,0,0,0,0,256,256,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,512,512,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,512,512,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,512,512,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,16384
16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,256,256,256,256,0,0,0,0,256,256,256,0,0,0,0,512,512,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,16384
