0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,6,22,44,9,15,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,193,10,8,7,21,18,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,25,68,21,10,343,1020,15,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,66,17,25,6,344,345,1021,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,27,158,195,26,8,346,264,1021,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,193,105,114,83,20,256,88,88,540
102,22,44,9,6,22,44,9,6,22,44,9,6,22,44,9,6,22,44,9,6,22,44,9,6,25,68,149,87,69,12,13,13,32
185,66,8,7,21,10,8,7,21,10,8,7,21,10,8,7,21,10,8,7,21,10,8,7,21,10,17,25,158,27,13,31,13,32
192,27,158,10,6,22,21,10,6,22,21,10,6,22,21,10,6,22,21,10,6,22,21,10,6,22,21,195,26,144,13,13,257,32
160,193,105,114,22,7,5,6,22,7,5,6,22,7,5,6,22,7,5,6,22,7,5,6,22,7,5,6,83,20,12,13,12,258
39,25,68,149,87,44,6,7,8,44,6,7,8,44,6,7,8,44,6,7,8,44,6,7,8,44,6,7,8,69,13,31,13,34
0,40,17,25,158,27,253,165,256,164,253,165,256,164,259,165,256,164,253,260,256,164,253,165,164,164,259,165,256,164,13,13,13,32
0,0,41,195,26,144,12,13,257,206,13,13,13,13,13,31,13,13,13,13,207,13,13,13,13,13,13,31,13,13,13,13,13,32
0,0,0,40,83,20,13,31,13,1022,207,13,13,12,13,13,13,206,13,13,13,13,12,13,13,13,13,13,13,13,13,206,13,32
0,0,0,0,41,69,13,13,13,13,31,13,13,13,31,13,13,13,207,13,13,13,13,31,13,13,13,13,13,13,12,13,207,32
0,0,0,0,0,42,94,37,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,94,263,43,43
0,0,0,0,0,0,95,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,37,0,0
0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
