0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,82,83,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,88,89,90,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,93,94,95,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,98,99,100,101,102,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,597,0,103,0,0,0,0,104,105,106,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,598,599,600,601,0,0,0,0,81,108,109,110,111,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,602,603,604,605,0,97,0,112,113,114,115,116,117,118,119,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,606,607,608,609,610,611,0,0,112,121,122,123,124,125,126,127,128,129,130,131,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,612,613,614,615,616,617,618,619,0,620,621,133,134,135,136,137,138,139,140,141,112,142,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,622,623,624,625,626,627,628,629,630,631,632,633,634,144,144,145,146,147,148,149,107,0,50,150,151,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,635,636,637,638,639,640,641,642,643,644,645,646,647,648,85,649,153,0,154,155,14,156,157,0,0,158,159,160,161,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,0,0,0,0,163,164,17,18,0,0,0,165,166,167,93,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,169,80,0,0,152,170,171,665,666,667,668,669,670,671,672,673,674,675,676,677,678,0,0,0,0,0,0,20,172,0,0,173,174,140,175,176,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,179,180,171,160,161,162,181,182,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,0,0,0,0,0,0,0,0,183,184,185,186,187,116,188,0,0,0,0,0,0,0,0,189,190,0,0,0,0,0,0,0,0
191,192,193,194,195,167,93,196,197,198,694,695,696,697,698,699,700,701,702,703,704,705,706,707,708,189,189,189,189,190,0,0,0,199,200,201,202,203,204,49,0,0,0,0,0,0,0,709,205,143,0,0,0,0,0,0,0
206,207,208,209,210,184,175,140,211,212,120,710,711,712,713,714,715,213,213,213,213,213,213,213,213,213,213,213,214,205,143,0,0,0,215,216,148,217,218,219,0,0,0,0,0,0,220,709,205,221,151,0,222,223,0,0,0
0,199,224,225,226,99,227,187,228,229,230,130,716,717,0,718,231,213,213,213,213,213,213,213,213,213,213,213,214,205,221,151,0,222,223,232,233,14,234,0,0,0,0,0,0,0,0,709,205,221,235,159,236,237,238,0,0
0,0,239,240,218,241,242,243,89,244,245,246,719,720,721,131,231,213,213,213,213,213,213,213,213,213,213,213,214,205,221,235,159,236,237,238,247,248,17,18,0,0,0,0,0,0,0,709,205,221,235,249,250,138,251,245,0
0,0,0,252,253,254,88,255,256,257,258,259,260,722,723,131,231,213,213,213,213,213,213,213,213,213,213,213,214,205,221,235,249,250,138,251,245,261,164,20,172,0,0,0,0,0,0,709,205,221,235,249,262,6,263,264,265
0,0,0,0,150,266,93,267,268,269,203,270,0,724,725,726,231,213,213,213,213,213,213,213,213,213,213,213,214,205,221,235,249,262,6,263,264,265,0,0,0,0,0,0,0,0,0,709,205,221,235,249,262,271,272,266,273
0,0,0,0,0,158,99,100,274,275,276,218,277,0,727,728,213,213,213,213,213,213,213,213,213,213,213,213,214,205,221,235,249,262,271,272,266,273,212,0,0,0,0,0,0,0,0,709,205,221,235,249,262,271,278,279,280
0,0,0,0,0,0,165,281,282,283,284,179,180,171,0,729,231,213,213,213,213,213,213,213,213,213,213,213,214,205,221,235,249,262,271,278,279,280,285,120,0,0,0,0,0,0,0,709,205,221,235,249,262,271,278,286,12
0,0,0,0,0,0,0,5,287,288,289,192,193,194,182,131,231,213,213,213,213,213,213,213,213,213,213,213,214,205,221,235,249,262,271,278,286,12,290,291,130,0,0,0,0,0,0,0,205,221,235,249,262,271,278,286,71
