0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,103,0,0,103,0,53,654,0,0,0,0,0,0
0,2,86,0,0,104,0,0,104,285,105,106,0,0,0,0,0
0,2,0,88,0,107,108,0,97,97,288,289,109,0,0,0,0
0,2,0,0,110,655,111,112,81,656,656,291,292,109,0,0,0
0,2,86,0,0,59,113,114,115,82,116,116,294,295,117,0,0
0,657,142,88,0,658,113,64,0,0,0,0,0,0,0,0,0
0,225,260,659,660,661,662,64,0,0,0,0,0,0,0,0,0
0,663,664,665,666,224,667,118,0,0,0,0,0,0,0,0,0
0,0,668,668,669,193,226,224,142,0,0,0,0,0,0,0,0
0,0,0,200,200,668,669,193,226,224,142,0,0,0,0,0,0
0,0,0,0,200,200,200,668,669,193,226,224,119,119,0,0,120
0,0,0,0,0,200,200,200,200,670,230,263,671,672,0,119,120
0,0,0,0,0,0,201,201,201,201,673,231,121,121,199,199,120
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,201
