11,11
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,17920,512,512,256,512,512,512,17408,17408,256,256
16384,16384,16384,16384,16384,17920,512,256,256,256,256,256,256,256,256,256
16384,16384,16384,16384,16384,17920,512,256,256,256,256,256,256,256,256,256
16384,16384,16384,16384,16384,17920,512,256,256,256,256,256,256,256,256,256
16384,16384,16384,16384,0,17920,512,256,256,256,256,256,256,256,256,256
16384,16384,16384,16384,0,17920,512,256,256,256,256,256,256,256,256,256
16384,16384,16384,16384,0,17920,512,256,256,256,256,256,256,256,256,256
16384,16384,16384,16384,0,17920,17920,1541,1280,1024,768,512,256,256,5,16384
16384,16384,16384,16384,0,17920,17920,1541,1280,1024,768,512,256,256,5,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16640,16640
16384,16384,16384,16384,16384,16384,16384,0,0,0,0,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,0,0,17664,17664,17664,16384,16384,16384,16384
