35,36,37,37,37,37,37,38,0,0,0,0,0,0,0,0
35,39,123,41,41,41,41,41,42,0,0,0,0,0,0,0
35,43,44,126,46,46,46,46,46,65,0,0,0,0,0,0
35,43,47,44,126,46,80,81,46,46,65,0,0,0,0,0
35,43,188,47,44,126,46,82,105,46,46,65,0,0,0,0
35,43,47,189,47,48,130,84,83,106,84,84,350,0,0,0
0,52,47,47,191,50,53,53,107,108,53,53,53,0,0,0
0,0,54,47,47,672,53,53,53,53,53,53,53,53,53,0
0,0,0,54,47,50,673,53,53,53,53,53,53,55,55,0
0,0,0,0,54,50,53,53,53,53,53,53,53,0,0,0
0,0,0,0,0,56,53,53,53,53,53,53,53,0,0,0
0,0,0,0,0,0,55,55,55,55,55,55,55,0,0,0
