5,12
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,2309,2309,2309
16384,16384,16384,16384,16384,16384,16384,16384,16384,2048,2048,2048
16384,16384,16384,16384,16384,16384,16384,16384,16384,1024,524,1024
16384,16384,16384,16384,16384,16384,16384,16384,16384,512,512,512
16384,16384,16384,16384,16384,16384,16384,16384,16384,512,512,512
16384,16384,8704,516,512,512,512,512,512,512,512,512
16384,16384,8704,516,512,512,512,512,512,512,512,512
