0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,44,9,248,10,248,22,44,9,8,44,44,9,8,44,44,9,8,44,44,9,8,44,44,9,8,44,44,9,8,44,0,0,0,0,0,0,0,0,0,0
102,68,22,5,9,6,9,8,22,5,7,22,22,5,7,22,22,5,7,22,22,5,7,22,22,5,7,22,22,5,7,22,0,0,0,0,0,0,0,0,0
160,87,125,8,22,5,402,5,5,8,22,10,8,8,22,10,8,8,22,10,8,8,22,10,8,8,22,10,8,8,22,10,8,0,0,0,0,0,0,0,0
128,152,157,145,10,8,10,552,22,8,10,8,6,10,10,8,6,10,10,8,6,10,10,8,6,10,10,8,6,10,10,8,6,10,0,0,0,0,0,0,0
102,68,275,17,87,248,5,248,403,8,10,248,5,404,248,248,5,404,248,248,5,404,248,248,5,404,248,248,5,404,248,248,5,404,248,0,0,0,0,0,0
160,87,125,149,24,27,405,390,405,914,390,915,9,8,44,9,9,8,44,9,9,8,44,9,9,8,44,9,9,8,44,9,9,8,44,9,0,0,0,0,0
128,382,157,406,158,239,45,45,45,45,45,407,271,5,7,22,5,5,7,22,5,5,7,22,5,5,7,22,5,5,7,22,5,5,7,6,5,0,0,0,0
102,81,125,108,158,275,109,109,109,109,109,109,271,272,22,10,8,22,22,10,8,22,22,10,8,22,22,10,8,22,22,10,8,22,916,917,10,22,0,0,0
160,33,275,158,87,275,84,110,110,110,110,110,110,272,271,8,6,408,408,8,6,408,408,8,6,408,408,8,6,408,408,8,6,408,9,409,918,10,248,0,0
128,382,275,149,24,27,84,157,124,124,124,124,124,124,271,410,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,919,5,412,920,5,5,0
128,24,125,149,158,239,103,157,108,921,921,921,921,921,921,413,414,415,922,415,922,415,922,415,922,415,922,415,922,415,922,415,922,415,922,390,390,914,45,390,923
160,68,157,406,158,275,116,125,108,416,924,925,924,925,924,925,417,330,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,926,45,45,45,45,45,927
128,152,125,108,158,275,84,108,158,418,414,928,922,928,922,928,922,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,38,38,38
102,68,275,158,87,275,84,157,66,419,417,329,337,318,337,318,337,318,337,0,0,0,0,0,0,420,421,421,421,421,421,421,421,421,421,421,0,0,0,0,0
160,87,125,149,24,27,84,157,108,422,414,423,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,152,157,145,158,239,103,157,108,416,417,329,77,0,0,0,0,0,0,420,421,421,421,421,421,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,68,275,17,87,275,116,125,108,416,414,423,77,387,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,87,125,149,24,27,84,108,158,418,414,329,77,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,382,157,406,158,239,103,157,66,419,417,329,387,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,81,125,108,158,275,116,125,108,422,414,423,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,33,275,158,87,275,84,108,158,416,417,329,77,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,382,217,149,24,27,84,157,66,419,414,423,77,387,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,24,125,66,158,239,103,157,108,422,414,329,387,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,103,157,406,158,217,116,125,108,416,417,329,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,152,125,108,158,275,87,108,158,418,414,423,77,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,81,275,158,87,275,406,157,116,159,417,423,421,421,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,103,217,149,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,69,125,66,158,239,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,68,157,406,158,217,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,125,108,158,275,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
