0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,585,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,585,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,500,500,0,0,0,500,500,500,500,500,500,500,576,585,875,500,500,500,500,500,500,500,500,0,0,0,289,0,0,0,0,0
0,0,0,0,0,0,150,150,339,0,0,339,339,339,339,339,339,339,203,585,875,509,339,339,339,339,339,339,339,499,0,0,411,0,0,0,0,0
0,0,0,0,0,0,0,150,577,339,339,339,339,339,339,339,339,339,475,530,530,339,339,339,339,339,339,339,339,339,339,0,411,0,0,0,0,0
0,0,311,150,0,0,577,577,577,475,508,508,597,598,597,598,597,598,597,876,585,597,598,597,597,598,597,508,598,597,597,598,508,0,0,0,0,0
0,0,311,290,290,290,578,508,508,508,267,264,264,269,269,269,265,265,264,265,530,530,269,269,265,265,264,269,265,269,269,265,265,269,0,0,0,0
0,0,0,508,508,508,508,271,264,265,264,412,271,0,0,0,0,0,0,505,579,585,875,0,0,0,0,339,505,505,505,505,505,505,448,0,0,0
0,0,0,0,264,264,264,264,0,0,0,271,339,339,339,339,339,339,339,339,203,585,875,509,339,339,339,339,339,339,339,339,339,339,411,0,0,0
0,0,0,0,311,0,0,0,0,339,339,339,339,430,430,430,430,430,430,430,203,585,875,509,430,430,430,430,430,430,430,430,430,430,430,0,0,0
0,0,0,0,311,430,430,430,430,430,430,430,430,203,526,526,526,526,526,526,526,585,585,526,526,526,526,526,526,526,526,526,526,526,526,469,469,0
0,0,534,469,469,526,526,526,526,526,526,526,526,526,469,469,469,469,469,469,469,585,585,469,469,469,469,469,469,469,469,469,469,469,469,469,469,0
0,0,534,469,469,469,469,469,469,469,469,469,469,469,469,469,529,274,274,274,580,585,875,274,274,274,274,274,274,274,274,274,274,274,274,527,527,0
0,0,0,527,877,274,274,274,274,274,274,274,274,274,274,274,274,509,339,339,203,585,875,509,581,597,597,582,535,582,582,535,597,582,582,0,0,0
0,0,0,0,0,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,203,585,875,509,581,267,878,879,347,879,347,347,537,536,347,347,0,0
0,0,0,0,0,0,0,0,0,0,0,0,508,508,339,339,339,339,339,339,203,585,585,880,535,267,238,238,238,238,238,238,234,233,234,234,0,0
0,0,0,0,0,225,265,268,269,269,265,268,269,269,0,0,0,0,0,535,535,0,238,881,882,883,221,295,295,295,295,295,295,238,221,240,0,0
0,0,0,0,0,225,97,0,0,0,0,0,0,0,0,265,269,265,269,269,884,0,885,885,886,886,0,0,0,0,0,305,238,238,295,234,0,0
0,0,0,0,0,225,97,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,97,97,0,0,0,0,0,0,0,295,221,295,295,240,0,0
0,0,0,0,0,225,97,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,97,97,0,0,0,0,0,0,0,0,0,0,0,225,0,0
0,0,0,0,0,225,97,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,97,97,0,0,0,0,0,0,0,0,0,0,0,225,0,0
0,0,0,0,0,225,97,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,97,97,0,0,0,0,0,0,0,0,0,0,0,225,0,0
0,0,0,0,0,225,97,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,97,97,0,0,0,0,0,0,0,0,0,0,0,225,0,0
0,0,0,0,0,225,97,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,97,97,0,0,0,0,0,0,0,0,0,0,0,225,0,0
0,0,0,0,0,225,97,97,97,97,97,97,97,97,97,97,97,97,97,225,225,0,97,97,97,225,225,225,225,225,225,225,225,225,225,225,0,0
0,0,0,0,0,0,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,0,887,249,249,249,249,249,249,249,249,249,249,249,249,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
