5,6
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,768,768,768,1024,1024,1024,1024,1024,1024,1027
16384,16384,16384,768,16384,16384,16384,16384,16384,16384,16384,16384,9216
16384,16384,16384,768,16384,16384,16384,16384,16384,16384,16384,16384,9222
16384,16384,16384,512,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,512,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,256,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,0,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,2,8192,8198,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,0,16384,16384,16384,16384,16384,16384,16384,16384,16384
