7,5
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,1024,1024,1024,768,512,256,0,16384,16384
16384,16384,16384,16384,16384,16384,1024,1024,1024,768,512,256,2,8192,8198
16384,16384,16384,16384,16384,9216,1028,1024,1024,768,512,256,2,8192,8198
16384,16384,16384,16384,16384,16384,1024,1024,1024,768,512,256,2,8192,8198
16384,16384,16384,16384,16384,16384,1024,1024,1024,768,512,256,0,16384,16384
16384,16384,16384,16384,16384,16384,1024,1024,1024,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,1280,1280,1280,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,1280,1280,1280,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,1280,1280,1280,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,1280,1280,1280,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,1280,1280,1280,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,1280,1280,1280,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,1536,1536,1536,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,1536,1536,1536,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,1536,1536,1536,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,1536,1536,1536,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,1536,1536,1536,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,1536,1536,1536,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,1536,1539,1536,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,9728,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,9734,16384,16384,16384,16384,16384,16384,16384
