0,0,0,165,166,0,0,0,0,0,0,0,0
0,0,0,0,137,138,0,0,0,0,0,0,0
0,0,0,0,0,139,140,167,0,0,0,0,0
0,0,0,0,0,0,141,142,168,0,0,0,0
0,0,0,70,0,71,3,169,0,245,0,0,0
0,0,0,73,74,71,10,0,0,0,0,0,0
0,0,0,0,76,170,10,0,0,0,0,0,0
0,0,0,0,0,171,10,0,0,0,0,0,0
0,0,0,70,0,71,10,0,0,0,0,0,0
0,0,0,73,74,71,10,0,0,0,0,0,0
0,0,0,0,76,170,10,0,0,7,0,0,0
0,0,0,0,0,171,10,0,0,29,315,0,0
0,0,0,70,0,71,10,32,32,29,172,149,0
0,0,0,73,74,71,10,7,30,30,172,173,149
0,0,0,0,76,170,10,0,7,30,172,173,149
0,0,0,0,0,171,10,0,0,7,315,149,149
0,0,0,0,0,71,10,0,0,0,0,149,149
0,0,0,0,0,71,10,0,0,0,0,0,149
0,0,0,0,0,0,10,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
