0,0,0,341,669,0,0,0,0,0,0,0,670,671,670,671,228,669,670,671,0,0,0,0,0,0,0,0,0,0
0,117,672,118,673,119,120,466,118,0,121,466,118,674,195,196,195,122,119,196,195,0,0,0,0,0,0,0,0,0
0,123,675,676,677,678,669,124,679,680,681,125,679,71,678,669,228,669,670,671,228,669,0,0,0,0,0,0,0,0
0,0,682,466,118,118,683,119,124,679,680,684,125,679,71,683,119,122,119,196,195,122,119,0,0,0,0,0,0,0
0,0,210,679,685,677,686,678,669,124,679,680,0,125,687,71,678,669,670,671,228,669,670,671,0,0,0,0,0,0
0,0,688,682,466,118,118,118,683,119,124,679,680,0,125,125,71,683,119,196,195,122,119,196,195,0,0,0,0,0
0,0,126,123,679,685,677,686,118,689,229,124,679,680,0,125,125,71,689,229,690,229,690,229,690,229,0,0,0,0
0,0,127,128,682,466,118,118,118,118,691,28,129,679,680,692,693,693,71,691,28,694,28,694,28,694,28,0,0,0
0,0,130,695,210,679,685,118,118,118,696,131,120,132,118,697,121,133,698,699,7,0,7,0,7,0,7,0,0,0
0,0,134,135,19,682,466,118,118,118,696,0,0,700,679,701,702,703,679,699,0,0,0,0,0,0,0,0,0,136
0,0,130,137,126,123,679,685,677,118,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
0,0,94,135,0,128,682,466,118,118,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
0,138,96,97,126,100,210,679,685,118,696,0,0,0,0,105,0,0,0,0,0,0,9,0,0,0,0,0,0,0
0,0,19,98,139,128,102,682,466,118,117,0,0,0,0,106,140,0,0,0,0,0,14,16,0,0,0,0,0,0
0,0,130,100,141,0,142,704,679,685,705,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0
0,0,0,135,102,0,0,143,32,0,0,0,0,0,0,144,144,144,144,144,144,706,0,44,10,16,0,0,0,0
0,0,0,0,130,0,0,0,0,0,0,0,0,144,144,12,145,145,145,145,145,707,708,14,11,15,0,0,0,0
0,0,0,0,0,135,0,0,0,0,13,9,0,12,709,145,200,197,197,197,197,146,699,0,0,0,0,0,0,0
0,0,0,0,0,0,126,0,0,0,44,710,16,12,200,197,197,197,197,197,197,146,699,0,0,0,0,0,0,0
0,0,0,0,0,0,0,128,7,0,14,11,711,147,712,204,204,204,204,204,204,146,699,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,0,0,0,0,713,328,0,0,0,0,0,0,0,699,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
