7,11
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,17664,25856,25856,25856,25856,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,17664,25856,25856,25856,25856,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,17664,9477,9477,9477,9477,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,17664,1024,1024,1024,1024,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,17664,1024,1024,1024,1024,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,17664,768,768,768,768,17664,0,17920,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,17664,768,768,768,768,17664,0,17920,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,17664,512,512,512,512,17664,0,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,17664,512,512,512,512,17664,0,17664,17664,17664,17664,17664,17664,17664,17664,17664
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,17664,256,256,256,256,17664,0,17664,17664,17664,17664,17664,17664,17664,17664,17664
17664,17664,17664,8192,8192,17664,17664,17664,17664,17664,17664,17664,256,256,256,256,17664,17664,17664,17664,17664,17664,17664,8192,8192,17664,17664
17664,17664,0,1,1,0,0,0,256,256,256,1280,256,256,256,256,1280,256,256,256,0,0,0,1,1,0,17664
17664,0,0,0,0,0,0,0,256,256,256,256,256,256,256,256,256,256,256,256,0,0,0,0,0,0,0
17664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17664,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17664,256,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
16384,16384,16384,8192,8192,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8192,8192,16384,16384
16384,16384,16384,8198,8198,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8198,8198,16384,16384
