21,22,22,22,22,22,22,22,0,0,0,0,0,0,0
23,24,25,27,25,25,27,25,27,0,0,0,0,0,0
23,24,115,28,159,28,159,25,27,27,0,0,0,0,0
23,24,26,26,25,216,217,82,160,25,27,0,0,0,0
23,24,30,26,26,31,219,220,796,161,31,31,0,0,0
0,24,30,26,30,33,36,222,223,161,118,36,37,0,0
0,0,30,26,30,33,40,40,225,225,118,40,41,0,0
0,0,0,30,26,33,40,40,40,40,40,40,41,0,0
0,0,0,0,26,33,797,798,40,40,40,40,40,61,62
0,0,0,0,0,33,799,800,40,40,40,40,41,43,43
0,0,0,0,0,0,801,802,803,43,43,43,43,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,804,805,806,806,0,0,0,0,0
0,0,0,0,0,0,26,33,40,40,40,0,0,0,0
0,0,0,0,0,0,26,33,797,798,40,40,0,0,0
0,0,0,0,0,0,0,33,801,802,40,40,0,0,0
0,0,0,0,0,0,0,0,0,807,803,43,0,0,0
