7,6
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16,16,0,513,513,0,0,16,16
16384,16384,16384,16384,16,16,0,0,0,0,0,16,16
16384,16384,16384,16384,16,16,0,0,0,0,0,16,16
16384,16384,16384,16384,16,16,0,0,0,0,0,16,16
16384,16384,16384,16384,16,16,0,0,16,16,0,16,16
16384,16384,16384,16384,16,16,0,0,16,16,0,16,16
16384,16384,16384,16384,16,16,0,0,0,0,0,16,16
16384,16384,16384,16384,16,16,0,0,0,0,0,16,16
16384,16384,16384,16384,16,16,0,16,16,0,0,16,16
16384,16384,16384,16384,16,16,0,16,16,0,0,16,16
16384,16384,16384,16384,16,16,0,0,0,0,0,16,16
16384,16384,16384,16384,16,16,0,0,0,0,0,16,16
16384,16384,16384,16384,16,16,0,0,16,16,0,16,16
16384,16384,16384,16384,16,16,0,0,16,16,0,16,16
16384,16384,16384,16384,16,16,0,0,0,0,0,16,16
16384,16384,16384,16384,16,16,0,0,0,0,0,16,16
16384,16384,16384,16384,16,16,0,16,16,0,0,16,16
16384,16384,16384,16384,16,16,0,16,16,0,0,16,16
16384,16384,16384,16384,16,16,0,0,0,0,0,16,16
16384,16384,16384,16384,16,16,0,0,0,0,0,16,16
16384,16384,16384,16384,16,16,0,0,16,16,0,16,16
16384,16384,16384,16384,16,16,0,0,16,16,0,16,16
16384,16384,16384,16384,16,16,0,0,0,0,0,16,16
16384,16384,16384,16384,16,16,0,0,0,0,0,16,16
16384,16384,16384,16384,16,16,0,16,16,0,0,16,16
16384,16384,16384,16384,16,16,0,16,16,0,0,16,16
16384,16384,16384,16384,16,16,0,0,0,0,0,16,16
16384,16384,16384,16384,16,16,0,0,0,0,0,16,16
16384,16384,16384,16384,16,16,0,0,16,16,0,16,16
16384,16384,16384,16384,16,16,0,0,16,16,0,16,16
16384,16384,16384,16384,16,16,0,0,0,0,0,16,16
16384,16384,16384,16384,16,16,0,0,0,0,0,16,16
16384,16384,16384,16384,16,16,0,16,16,0,0,16,16
16384,16384,16384,16384,16,16,0,16,16,0,0,16,16
16384,16384,16384,16384,16,16,0,0,0,0,0,16,16
16384,16384,16384,16384,16,16,0,0,0,0,0,16,16
16384,16384,16384,16384,16,16,0,0,0,0,0,16,16
16384,16384,16384,1792,512,512,512,512,512,512,512,512,512
16384,16384,16384,1792,512,512,512,512,512,512,512,512,512
16384,16384,16384,1792,512,512,527,527,527,527,527,512,512
16384,16384,16384,1792,512,512,527,527,527,527,527,512,512
16384,16384,16384,1792,512,512,527,527,527,527,527,512,512
16384,16384,16384,1792,512,512,527,527,527,527,527,512,512
16384,16384,16384,1792,512,512,527,527,527,527,527,512,512
16384,16384,16384,1792,512,512,512,512,512,512,512,512,512
16384,16384,16384,1792,512,512,512,512,512,512,512,512,512
