0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,6,22,21,10,6,22,21,10,6,22,21,10,6,22,15,0,0,0,0,0,0,0
14,24,5,10,5,22,5,10,5,22,5,10,5,22,5,10,18,0,0,0,0,0,0
19,26,27,8,9,8,9,8,9,8,9,8,9,8,9,8,9,15,0,0,0,0,0
16,115,20,33,560,22,10,7,6,22,10,7,6,22,10,7,6,22,18,0,0,0,0
128,151,27,23,141,139,6,21,22,7,6,21,22,7,6,21,22,7,6,15,0,0,0
14,24,147,66,141,139,140,22,6,8,5,22,6,8,5,22,6,8,5,22,18,0,0
19,26,27,67,141,139,140,142,165,64,253,166,165,64,253,166,165,64,253,166,268,0,0
16,115,20,33,141,139,140,142,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0
128,151,27,23,141,139,140,142,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0
14,24,147,66,141,139,140,142,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0
19,26,27,67,141,139,140,142,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0
16,115,20,33,141,139,140,142,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0
128,151,27,23,141,139,140,142,13,13,13,13,13,13,13,13,13,13,13,13,13,35,36
14,24,147,66,109,139,140,142,13,13,13,13,13,13,13,13,13,13,13,13,13,13,37
39,26,27,67,111,512,140,142,13,13,13,13,13,13,13,13,13,13,13,13,32,38,38
0,40,20,33,25,109,139,142,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0
0,0,41,23,68,108,511,146,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0
0,0,0,40,17,69,25,117,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0
0,0,0,0,41,144,439,13,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0
0,0,0,0,0,40,108,13,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0
0,0,0,0,0,0,71,43,43,43,43,43,43,43,43,43,43,43,43,43,43,0,0
