0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,95,95,27,27,28,27,27,29,27,28,29,27,27,27,28,27,95,95,0,0,0,0,0,0
0,31,27,29,27,32,33,29,27,27,32,33,27,27,29,32,33,27,29,27,0,0,0,0,0
30,37,31,27,27,27,35,36,27,29,27,35,36,27,27,27,35,36,27,27,27,0,0,0,0
30,34,34,31,27,27,29,38,39,27,27,27,38,39,27,29,27,38,39,27,27,29,0,0,0
30,37,34,34,31,29,27,27,40,41,29,27,27,40,41,27,27,27,40,41,27,27,27,0,0
0,34,34,34,37,924,925,925,925,925,926,43,43,927,925,925,925,925,925,925,925,925,925,925,0
0,34,142,34,34,928,929,930,931,931,929,45,45,45,930,931,931,931,931,931,931,929,930,931,0
0,34,143,78,37,928,929,932,931,929,933,45,45,45,45,933,933,930,929,933,933,933,932,931,0
30,34,144,27,78,928,929,45,933,933,48,45,45,45,45,48,45,45,933,45,45,48,932,931,0
30,34,144,71,27,114,933,45,45,45,45,932,934,45,45,45,45,45,45,45,51,45,45,933,0
30,34,145,82,82,43,45,45,45,45,932,935,931,935,936,45,45,45,45,45,47,52,45,45,0
30,37,37,81,45,45,45,48,45,45,45,930,931,931,929,45,45,45,45,45,47,46,48,45,0
0,34,34,34,81,45,45,45,45,45,45,932,931,931,929,45,45,45,45,48,47,928,936,45,0
0,37,34,37,34,84,45,45,45,45,45,45,933,933,933,45,51,50,50,50,50,928,929,45,0
0,34,34,34,65,46,45,45,48,932,936,45,45,45,45,45,45,927,925,925,925,925,929,45,0
0,0,34,34,37,56,45,45,45,932,931,935,936,48,45,45,45,45,933,930,931,931,931,935,0
0,0,0,37,65,46,45,45,45,932,931,931,929,45,45,45,45,45,45,932,931,931,931,931,0
0,0,0,0,34,56,45,45,45,932,931,931,929,45,45,45,45,45,45,932,931,931,931,931,0
0,0,0,0,0,46,48,45,45,45,933,930,931,936,45,45,45,45,48,932,931,931,931,931,0
0,0,0,0,0,0,51,51,51,51,51,51,937,937,51,51,51,51,51,51,937,937,937,937,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,144,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,144,71,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,82,82,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
