9,10
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,1541,1541,1024,768,512
16384,16384,16384,16384,16384,16384,1280,1280,1024,768,512
16384,16384,16384,16384,16384,16384,1024,1024,1024,768,512
16384,16384,16384,16384,16384,16384,768,768,768,768,512
16384,16384,16384,16384,16384,16384,512,512,512,512,512
16384,16384,16384,16384,16384,16384,512,512,512,512,512
16384,16384,16384,16384,16384,16384,512,512,512,512,512
16384,16384,16384,16384,16384,16384,512,512,512,512,512
16384,16384,16384,16384,16384,16384,512,512,512,512,512
16384,16384,16384,16384,16384,16384,512,512,512,512,512
16384,16384,16384,16384,16384,16384,512,512,512,512,512
16384,16384,16384,16384,16384,16384,512,512,512,512,512
16384,16384,16384,16384,16384,16384,512,512,512,512,512
16384,16384,16384,16384,16384,16384,512,512,512,512,512
16384,16384,16384,16384,16384,16384,512,512,512,512,512
16384,16384,16384,16384,16384,16384,512,512,512,512,512
16384,16384,16384,16384,16384,16384,512,512,512,512,512
16384,16384,16384,16384,16384,16384,512,512,512,512,512
16384,16384,16384,16384,16384,16384,512,512,512,512,512
16384,16384,16384,16384,16384,16384,512,512,512,512,512
16384,16384,16384,16384,16384,16384,512,512,515,512,512
16384,16384,16384,16384,16384,16384,16384,16384,8704,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,8710,16384,16384
