35,36,37,37,37,37,37,38,0,0,0,0,0,0,0,0
35,39,40,41,41,41,41,41,42,0,0,0,0,0,0,0
35,43,44,282,226,46,46,46,46,65,0,0,0,0,0,0
35,43,47,44,313,170,46,46,46,46,65,0,0,0,0,0
35,43,188,47,44,45,227,66,66,66,66,774,0,0,0,0
35,43,47,189,47,48,49,228,235,235,235,229,70,0,0,0
0,52,47,47,191,50,51,51,206,206,206,206,207,0,0,0
0,0,54,47,47,50,51,51,51,51,51,51,51,0,0,0
0,0,0,54,47,50,51,51,51,51,51,51,51,51,51,0
0,0,0,0,54,50,51,51,51,51,51,51,51,55,55,0
0,0,0,0,0,56,51,51,51,51,51,51,51,0,0,0
0,0,0,0,0,0,55,55,775,776,55,55,55,0,0,0
