0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,8,8,8,8,8,8,8,0,0,0,0,0,0
9,13,11,12,11,11,11,11,11,12,0,0,0,0,0
9,10,16,11,15,11,11,12,11,11,15,0,0,0,0
9,13,14,17,11,11,12,11,15,11,12,11,0,0,0
9,10,16,16,14,11,11,15,11,11,11,15,11,0,0
9,13,14,16,16,233,8,8,8,8,19,19,19,20,0
9,13,16,16,16,235,311,19,19,19,19,21,21,25,0
9,10,17,16,16,235,311,21,21,21,26,27,25,26,0
0,13,14,14,17,235,13,122,122,26,26,28,25,0,0
0,0,16,16,16,247,10,18,19,20,0,0,26,0,0
0,0,0,16,16,235,13,14,122,122,0,0,0,0,0
0,0,0,0,17,235,13,16,18,19,20,0,0,0,0
0,0,0,0,0,247,10,16,17,122,122,0,0,0,0
0,0,0,0,0,0,13,14,16,24,19,20,0,0,0
0,0,0,0,0,0,0,16,16,16,122,122,0,0,0
0,0,0,0,0,0,0,0,16,16,18,19,20,0,0
0,0,0,0,0,0,0,0,0,16,18,21,21,22,23
0,0,0,0,0,0,0,0,0,0,18,21,25,26,26
0,0,0,0,0,0,0,0,0,0,0,26,26,0,0
