0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,503,533,0,0,0,0,0,0,534,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,503,533,0,0,0,0,0,0,536,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,503,533,0,0,0,0,0,0,537,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,503,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,540,541,0,0,507,507,507,507,507,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,0,5,17,0,670,542,542,542,542,543,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,0,0,5,17,0,671,545,545,545,545,546,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,672,673,548,508,250,670,542,542,542,542,543,544,0,549,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,550,674,675,509,509,0,671,545,545,545,551,676,547,249,509,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,550,552,553,554,0,0,670,542,542,542,542,677,678,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,510,555,556,557,511,0,0,679,545,545,545,545,680,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,0,559,550,0,505,506,0,0,0,0,0,0,0,503,539,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,0,0,510,0,0,560,541,0,0,0,0,0,0,0,540,541,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,0,0,0,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,0,499,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,0,0,0,510,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,0,499,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,0,0,0,0,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,499,0,0,0,0,0,0,0,0,0,0
0,0,88,0,166,166,166,166,274,0,0,0,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,0,0,0,0,0,0,0,0,0,0
0,0,88,0,27,31,31,31,681,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,54,55,56,57,682,99,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,683,684,182,182,405,170,685,279,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,686,22,0,0,0,341,170,0,210,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,36,70,25,0,0,0,0,0,98,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,37,60,71,99,99,99,99,685,279,99,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,0,688,689,405,690,140,690,690,170,98,170,211,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,0,36,70,443,398,99,398,99,99,691,170,0,348,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,0,0,693,136,405,690,140,690,140,170,0,0,211,694,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,0,0,0,695,0,0,0,0,0,0,0,217,0,696,24,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,169,34,0,36,563,72,42,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,0,0,0,0,186,564,0,0,0,99,99,210,34,0,0,109,72,0,43,0,0,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,0,0,0,0,0,217,0,217,0,171,140,140,687,0,0,98,170,0,0,0,42,0,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,0,0,0,0,0,215,34,169,34,0,284,0,0,0,0,98,170,0,0,0,0,43,0,0,0,0,0,0,0,0,0
0,0,88,0,0,0,0,0,0,0,0,0,0,0,211,34,0,0,449,217,0,0,341,170,0,0,0,0,0,0,42,0,0,0,0,0,0,0
0,0,88,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,213,287,34,99,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0
0,22,698,22,22,22,22,22,0,0,0,0,0,0,186,564,217,0,210,390,565,341,170,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0
0,24,143,143,143,143,143,143,25,178,178,178,178,178,27,0,211,34,98,284,373,0,217,0,217,217,0,0,0,0,0,0,0,0,43,0,0,0
0,24,26,26,26,26,26,26,49,63,134,134,134,134,27,28,0,0,341,140,489,18,211,34,169,23,34,0,0,0,0,0,0,0,0,0,42,0
0,24,26,26,26,26,57,57,49,68,66,66,66,66,27,28,26,0,0,0,0,0,0,0,211,36,25,0,0,0,0,0,0,0,0,0,0,43
0,24,26,26,26,26,49,60,60,132,69,67,67,67,27,29,26,49,178,178,178,178,178,178,178,178,699,71,0,0,0,0,0,0,0,0,0,0
0,36,57,57,57,57,49,132,136,136,72,0,0,0,54,55,56,49,63,134,134,134,134,134,134,134,700,566,50,0,0,0,0,0,0,0,0,0
0,0,37,60,60,60,60,132,72,0,0,0,0,0,0,58,59,60,68,66,66,66,66,66,134,134,134,135,50,0,0,0,0,0,0,0,0,0
0,87,436,109,136,136,136,136,72,0,0,0,0,0,0,0,62,136,136,69,67,67,67,67,301,134,134,64,65,0,0,0,0,0,0,0,0,0
0,701,702,166,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,180,134,64,65,0,0,0,0,0,0,0,0,0
0,27,31,31,31,46,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,180,134,64,65,0,0,0,0,0,0,0,0,0
0,24,26,29,29,47,61,108,108,102,0,0,166,166,0,0,0,0,0,0,0,0,0,0,301,180,134,64,65,0,0,0,0,0,0,0,0,0
0,36,57,57,57,49,63,134,134,64,65,0,54,190,46,100,100,0,0,0,0,0,100,100,301,180,134,64,65,0,0,0,0,0,0,0,0,0
0,0,37,60,60,60,68,66,66,64,65,0,0,58,137,409,460,102,0,0,0,0,103,460,460,104,66,64,65,0,0,0,0,0,0,0,0,0
0,0,0,109,136,136,136,69,67,67,65,0,0,0,62,136,69,67,65,0,0,0,0,106,67,67,67,67,65,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
