8,11
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8448,8448,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8449,8449,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8448,8448,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,17152,17152,17152,17152,17152,512,512,512,512,256,256,256,256,256,256,256,17152,17152,17152,17152,17152,17152,17152,16384,16384,16384
16384,16384,16384,17152,17152,17152,17152,17152,512,512,512,512,256,256,256,256,256,256,256,17152,17152,17152,17152,17152,17152,17152,16384,16384,16384
16384,16384,16384,17152,17152,17152,17152,17152,512,512,512,512,256,256,256,256,256,256,256,17152,17152,17152,17152,17152,17152,17152,16384,16384,16384
16384,16384,16384,512,512,512,512,512,512,512,512,512,256,256,256,256,256,256,256,17152,17152,17152,17152,17152,17152,17152,16384,16384,16384
16384,16384,16384,512,512,512,512,512,512,512,512,512,256,256,256,256,256,256,256,17152,17152,17152,17152,17152,17152,17152,16384,16384,16384
16384,16384,16384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,17152,17152,17152,17152,17152,17152,17152,16384,16384,16384
8448,8452,8448,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,17152,17152,17152,17152,17152,17152,17152,16384,16384,16384
8448,8452,8448,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,512,512,512,512,512,512,512,16384,16384,16384
16384,16384,16384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,512,512,512,512,512,512,512,16384,16384,16384
16384,16384,16384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,512,512,512,512,512,512,512,512,16384,16384
16384,16384,16384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,512,512,512,512,512,512,512,512,16384,16384
16384,16384,16384,17152,17152,17152,17152,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,16384
16384,16384,16384,17152,17152,17152,17152,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,16384
16384,16384,16384,17152,17152,17152,17152,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,16384
16384,16384,16384,17152,17152,17152,17152,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,16384
16384,16384,16384,17152,17152,17152,17152,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,16384
16384,16384,16384,17152,17152,17152,17152,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,17152,17152,16384
16384,16384,16384,17152,17152,17152,17152,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,17152,17152,16384
16384,16384,16384,17152,17152,17152,17152,256,256,256,256,512,512,256,256,256,256,256,256,256,256,256,256,256,256,256,17152,17152,16384
16384,16384,16384,17152,17152,17152,17152,17152,17152,17152,17152,768,768,256,256,256,256,17152,17152,256,256,256,256,256,256,256,17152,17152,16384
16384,16384,16384,17152,17152,17152,17152,17152,17152,17152,17152,1024,1024,256,256,256,256,17152,17152,256,256,256,256,256,256,256,17152,17152,16384
16384,16384,16384,18944,18944,18944,18944,18944,18944,18944,18432,1280,1280,1280,1280,1280,17664,17152,512,256,256,256,256,256,256,256,17152,17152,16384
16384,16384,16384,18944,18944,18944,18944,18944,18944,18944,18432,1280,1280,1280,1280,1280,17664,17152,512,256,256,256,256,256,256,256,512,512,16384
16384,16384,16384,18944,18944,18944,18944,18944,18944,18944,18432,1280,1280,1280,1280,1280,17664,17152,512,256,256,256,256,256,256,256,512,512,16384
16384,16384,16384,18944,18944,18944,18944,18944,18944,18944,18432,1280,1280,1024,1024,1024,17408,17152,512,256,256,256,256,256,256,256,512,512,16384
16384,16384,16384,18944,18944,18944,18944,18944,18944,18944,18432,1280,1280,1024,1024,1024,1024,17152,512,256,256,256,256,256,256,256,512,512,16384
16384,16384,16384,18944,18944,18944,18944,18944,18944,18944,18432,1280,1280,1024,1024,1024,1024,17152,512,256,256,256,256,256,256,256,512,512,16384
16384,16384,16384,18944,18944,18944,18944,18944,18944,18944,18432,18176,1536,1024,1024,1024,1024,17152,512,256,259,259,256,256,256,256,512,512,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8448,8448,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8454,8454,16384,16384,16384,16384,16384,16384,16384
