0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,840,840,840,840,841,841,45,0
0,0,0,0,0,0,17,17,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,42,42,42,38,8,842,22
0,0,0,0,0,0,843,17,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,842,22
0,0,0,0,0,0,843,17,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,842,22
0,0,0,0,0,0,843,17,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,41,842,22
0,0,0,0,0,0,843,17,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,42,22
0,0,0,0,0,0,843,17,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,843,17,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,32,0,0,0,843,17,109,0,0,32,0,0,0,0,0,0,0,844,0,0,845,846,0,0,0,0,0,0,0,0,0,0,32,0,0
0,44,29,847,0,0,843,17,109,0,0,40,30,0,0,0,0,0,0,0,0,0,0,0,848,0,0,0,0,0,0,0,0,0,38,30,0
0,44,8,9,22,0,843,17,109,0,0,0,43,22,0,0,0,849,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,38,850,22
0,44,8,9,22,0,843,17,109,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,40,850,22
102,44,8,9,22,851,843,17,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,22
2,20,8,9,22,0,853,17,17,852,0,0,0,0,0,0,0,0,0,0,0,0,854,854,0,0,0,0,0,0,0,0,0,0,0,0,0
24,6,8,9,10,0,855,843,17,17,0,0,0,0,0,0,0,0,0,0,0,0,13,14,856,0,0,0,0,857,0,0,0,0,0,0,0
28,239,8,9,22,0,851,858,17,17,17,17,17,17,17,17,17,17,17,17,17,17,13,14,859,17,17,17,17,17,0,0,860,0,0,0,0
0,44,8,9,22,0,0,0,858,17,17,17,17,17,17,17,17,17,17,17,17,17,18,861,862,17,17,17,17,17,17,17,863,0,0,0,0
0,44,8,9,22,0,0,0,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,865,17,17,17,866,0,0,0,0
0,44,8,26,27,0,0,0,0,0,867,868,869,870,871,0,0,0,0,0,0,0,0,0,844,872,846,0,0,0,0,17,17,860,0,0,0
102,873,8,8,29,847,0,0,0,0,874,875,876,877,878,879,0,880,0,0,0,0,0,0,0,0,0,848,0,0,881,0,17,882,0,0,0
2,19,20,8,8,9,22,0,0,0,883,884,885,886,887,888,889,0,890,0,0,36,849,0,31,0,0,0,0,0,0,0,17,882,0,0,0
2,5,6,8,8,9,22,0,0,0,0,891,892,893,894,895,896,0,844,0,0,0,0,0,0,33,0,0,0,0,0,0,843,860,0,0,0
2,5,6,8,8,9,22,0,0,0,0,897,898,899,900,901,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903,852,0,0,0
24,5,6,8,8,9,22,0,0,0,0,0,904,905,906,907,908,909,0,0,0,0,0,0,31,0,0,0,0,0,0,0,910,17,852,0,0
1,25,6,8,8,9,22,0,0,0,0,911,0,912,913,914,915,0,0,0,0,0,0,0,0,33,0,0,0,0,0,851,916,17,17,0,46
2,3,6,8,8,9,22,0,0,0,0,0,849,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,0
2,5,6,8,8,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,917,17,17,0
24,5,15,8,8,8,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,25,5,20,8,8,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,5,6,7,8,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,5,6,7,8,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
2,918,919,6,7,8,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,30,0
2,21,5,6,7,8,9,22,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,38,920,22
2,918,919,15,16,921,922,22,0,38,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,38,29,920,22
24,21,5,923,47,47,47,20,32,38,920,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,29,39,9,22
