0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,93,13,12,93,13,13,12,13,13,93,12,13,93,93,12,0,0,0,0,0,0,0,0,0,0,0,0,0
11,14,15,120,16,15,120,16,95,15,96,16,94,15,95,94,94,15,0,0,0,0,0,0,0,0,0,0,0,0
18,19,24,15,121,16,15,121,95,16,15,121,95,96,15,16,16,96,15,0,0,0,0,0,0,0,0,0,0,0
11,22,32,24,15,95,16,15,16,16,16,15,95,16,121,15,16,96,121,15,0,0,0,0,0,0,0,0,0,0
18,14,25,25,24,15,16,95,15,95,16,16,15,16,16,16,15,16,121,96,15,0,0,0,0,0,0,0,0,0
18,22,24,23,23,24,15,16,16,15,16,95,16,15,95,16,16,15,16,16,121,15,0,0,0,0,0,0,0,0
11,22,25,24,26,26,24,15,16,16,15,16,16,95,15,16,16,95,15,95,16,16,15,0,0,0,0,0,0,0
11,19,25,32,24,23,23,24,15,95,16,15,16,16,16,15,96,16,16,15,16,96,95,15,0,0,0,0,0,0
11,14,32,25,32,24,26,26,24,15,95,16,15,95,16,16,15,121,16,16,15,16,121,16,15,0,0,0,0,0
18,19,24,25,25,25,24,25,25,24,408,16,95,15,97,16,16,15,16,95,16,15,95,16,16,15,0,0,0,0
11,22,25,24,25,23,25,24,23,25,409,397,410,16,15,16,97,95,15,16,95,16,15,16,16,16,15,0,0,0
11,19,25,25,24,32,26,23,24,26,25,24,397,397,410,15,97,97,97,15,97,97,95,15,97,95,97,15,0,0
18,14,32,25,25,24,25,25,26,24,25,411,24,412,412,412,51,54,54,281,123,124,124,124,123,124,124,124,123,0
11,22,24,25,23,23,24,32,25,23,24,25,25,413,414,53,53,53,53,202,125,125,125,125,125,125,125,125,125,0
18,19,25,24,25,26,26,24,25,25,25,24,411,415,56,53,53,53,53,242,135,200,125,125,125,125,125,125,125,0
11,22,32,25,24,32,25,23,24,25,25,25,27,53,57,53,55,56,53,53,53,202,125,125,125,125,125,125,125,0
0,14,25,25,25,24,25,25,26,24,32,25,29,53,53,53,53,57,53,55,56,242,135,200,125,125,125,125,125,0
0,0,24,32,23,25,24,23,25,25,24,25,29,53,53,53,53,53,53,53,57,53,53,202,125,125,125,125,125,0
0,0,0,24,25,26,25,24,26,32,25,24,301,139,139,53,53,53,53,53,53,53,53,242,135,200,125,125,125,0
0,0,0,0,24,25,25,23,24,25,32,25,27,141,249,250,55,56,53,53,53,53,53,53,53,202,125,125,125,0
0,0,0,0,0,24,25,25,26,24,25,25,29,125,199,283,139,57,53,55,56,53,53,53,53,242,135,135,135,0
0,0,0,0,0,0,24,23,25,25,24,32,29,125,125,141,249,250,53,53,57,53,53,53,53,53,55,56,53,0
0,0,0,0,0,0,0,24,26,23,25,24,29,125,125,125,199,283,139,53,53,53,53,55,56,53,53,57,53,0
0,0,0,0,0,0,0,0,24,25,26,23,27,125,125,125,125,141,249,250,53,53,53,53,57,53,53,53,53,0
0,0,0,0,0,0,0,0,0,24,25,25,30,125,125,125,125,125,199,283,139,53,53,53,53,53,53,53,53,0
0,0,0,0,0,0,0,0,0,0,24,25,29,125,125,125,125,125,125,141,249,250,53,53,53,53,53,53,53,0
0,0,0,0,0,0,0,0,0,0,0,24,29,125,125,125,125,125,125,125,199,250,55,56,53,53,53,53,53,0
0,0,0,0,0,0,0,0,0,0,0,0,27,125,125,125,125,125,125,125,199,250,53,57,53,53,53,55,56,0
0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,360,360,360,360,360,360,286,34,34,53,53,53,34,145,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,53,53,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0
