0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,226,574,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,226,223,189,23,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,223,151,223,26,24,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,574,871,189,5,55,55,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,872,873,106,5,8,5,23,23,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,26,5,5,5,5,55,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,873,106,6,25,23,26,26,25,55,26,5,5,55,3,0,0,0,0,0,0,0,874,55,55,55,55,55,5,6,55,5,5,6,26,26,23,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,72,106,25,24,26,5,56,24,5,5,5,5,5,5,5,5,5,5,5,5,5,55,5,5,5,23,5,5,55,5,26,6,5,56,25,55,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,72,875,55,5,5,5,55,5,23,26,6,55,6,23,26,26,6,5,26,6,6,5,23,5,23,55,5,6,55,6,25,5,55,55,55,26,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,876,877,878,5,26,6,23,26,26,25,5,5,5,26,25,56,55,6,25,5,5,25,26,6,26,26,6,5,5,5,55,23,23,55,26,5,1,0,0,0,0
0,0,0,0,0,0,0,0,0,879,877,0,877,880,5,25,55,5,5,55,55,23,55,5,55,55,55,5,55,55,55,55,5,5,55,5,5,23,5,55,5,6,26,23,5,5,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,752,877,0,877,26,55,55,26,6,5,23,6,23,6,26,55,5,23,26,23,23,26,6,23,55,5,23,6,55,23,23,25,5,55,26,6,881,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,752,877,0,877,5,8,5,5,23,55,25,26,5,5,23,5,6,5,26,55,5,5,6,5,6,6,25,5,26,26,55,5,55,5,737,753,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,877,0,0,877,26,5,26,55,55,5,6,26,55,55,25,26,5,55,26,6,25,6,55,25,55,30,0,0,0,0,0,0,754,553
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,752,877,0,0,0,0,0,877,5,5,5,55,5,55,5,5,30,0,0,0,0,0,0,0,755,752,752,752,752,755,752,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,755,755,755,752,877,0,0,0,0,0,0,0,0,0,755,755,755,755,755,755,755,752,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,755,755,755,755,755,755,755,755,755,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
