0,252,0,252,0,252,0,252,0,252,0,252,0,252,0,0,252,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,254,255,254,255,254,255,254,255,254,255,254,255,254,255,254,254,255,254,255,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,31,32,257,258,32,257,258,32,257,258,32,257,258,32,257,258,32,257,258,257,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,31,31,6,258,7,6,258,7,6,258,7,6,258,7,6,258,7,6,258,7,258,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,31,31,31,7,32,32,7,32,32,7,32,32,7,32,32,7,32,32,7,32,32,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,31,31,31,31,257,6,257,257,6,257,257,6,257,257,6,257,257,6,257,257,6,257,6,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,31,31,31,31,31,258,257,258,258,257,258,258,257,258,258,257,258,258,257,258,258,257,258,257,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,31,31,31,31,31,31,260,261,260,261,260,261,260,261,260,261,260,261,260,261,260,260,261,260,261,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,31,31,31,31,31,31,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,31,31,31,31,31,31,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,31,31,31,31,31,31,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,31,31,31,31,31,31,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,31,31,31,31,31,31,263,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,31,31,31,31,31,31,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,31,31,31,31,31,31,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,31,31,31,31,31,31,263,0,0,0,0,0,0,0,265,252,0,252,0,252,0,252,0,252,0,252,0,252,0,0,252,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,31,31,31,31,31,31,264,0,0,0,0,0,0,0,253,254,255,254,255,254,255,254,255,254,255,254,255,254,255,254,254,255,254,255,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,31,31,31,31,31,31,262,0,0,0,0,0,0,0,256,31,32,257,258,32,257,258,32,257,258,32,257,258,32,257,258,32,257,258,257,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,31,31,31,31,31,31,263,0,0,0,0,0,0,0,259,31,31,6,258,7,6,258,7,6,258,7,6,258,7,6,258,7,6,258,7,258,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,31,31,31,31,31,31,264,0,0,0,0,0,0,0,253,31,31,31,7,32,32,7,32,32,7,32,32,7,32,32,7,32,32,7,32,32,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,31,31,31,31,31,31,262,0,0,0,0,0,0,0,256,31,31,31,31,257,6,257,257,6,257,257,6,257,257,6,257,257,6,257,257,6,257,6,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,31,31,31,31,31,263,0,0,0,0,0,0,0,259,31,31,31,31,31,258,257,258,258,257,258,258,257,258,258,257,258,258,257,258,258,257,258,257,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,31,31,31,31,31,264,0,0,0,0,0,0,0,253,31,31,31,31,31,31,260,261,260,261,260,261,260,261,260,261,260,261,260,261,260,260,261,260,261,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,31,31,31,31,262,0,0,0,0,0,0,0,256,31,31,31,31,31,31,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,31,31,31,263,0,0,0,0,0,0,0,259,31,31,31,31,31,31,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,31,31,262,0,0,0,0,0,0,0,253,31,31,31,31,31,31,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,31,263,0,0,0,0,0,0,0,256,31,31,31,31,31,31,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,259,31,31,31,31,31,31,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,31,31,31,31,31,31,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,31,31,31,31,31,31,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,31,31,31,31,31,31,263,0,0,0,0,0,0,0,265,252,0,252,0,252,0,252,0,252,0,252,0,252,0,0,252,0,252,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,31,31,31,31,31,31,264,0,0,0,0,0,0,0,253,254,255,254,255,254,255,254,255,254,255,254,255,254,255,254,254,255,254,255,254,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,31,31,31,31,31,31,262,0,0,0,0,0,0,0,256,31,32,257,258,32,257,258,32,257,258,32,257,258,32,257,258,32,257,258,257,32,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,31,31,31,31,31,31,263,0,0,0,0,0,0,0,259,31,31,6,258,7,6,258,7,6,258,7,6,258,7,6,258,7,6,258,7,258,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,31,31,31,31,31,31,264,0,0,0,0,0,0,0,253,31,31,31,7,32,32,7,32,32,7,32,32,7,32,32,7,32,32,7,32,32,32,7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,31,31,31,31,31,31,262,0,0,0,0,0,0,0,256,31,31,31,31,257,6,257,257,6,257,257,6,257,257,6,257,257,6,257,257,6,257,6,257,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,31,31,263,0,0,0,0,0,0,0,259,31,31,31,31,31,258,257,258,258,257,258,258,257,258,258,257,258,258,257,258,258,257,258,257,258,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,31,264,0,0,0,0,0,0,0,253,31,31,31,31,31,31,260,261,260,261,260,261,260,261,260,261,260,261,260,261,260,260,261,260,261,260
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,262,0,0,0,0,0,0,0,256,31,31,31,31,31,31,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,263,0,0,0,0,0,0,0,259,31,31,31,31,31,31,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,262,0,0,0,0,0,0,0,253,31,31,31,31,31,31,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,263,0,0,0,0,0,0,0,256,31,31,31,31,31,31,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,259,31,31,31,31,31,31,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,31,31,31,31,31,31,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,31,31,31,31,31,31,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,31,31,31,31,31,31,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,31,31,31,31,31,31,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,31,31,31,31,31,31,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,31,31,31,31,31,31,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,31,31,31,31,31,31,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,31,31,31,31,31,31,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,31,31,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,31,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
