0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,24,25,5,8,24,25,24,25,24,6,5,8,24,25,5,8,24,25,5,8,24,25,5,8,24,25,24,25,24,6,5,8,24,25,5,8,24,25,24,24,25,1,0,0,0,0,0,0,0,0,0
366,517,25,367,25,25,6,203,25,367,25,8,25,25,6,203,25,25,6,203,25,25,6,203,25,25,6,203,6,203,25,8,25,25,6,203,25,25,6,203,25,6,203,3,0,0,0,0,0,0,0,0
822,71,823,24,8,203,5,8,24,24,8,143,23,203,5,8,24,203,5,8,24,203,5,8,24,203,5,8,24,8,24,143,23,203,5,8,24,203,5,8,24,143,8,24,1,0,0,0,0,0,0,0
33,824,505,825,6,26,26,6,26,6,6,26,25,24,26,6,26,6,26,6,26,25,26,6,26,6,26,6,26,6,26,6,25,24,26,6,26,6,26,6,26,25,25,26,6,3,0,0,0,0,0,0
0,34,826,827,828,23,24,368,6,24,25,23,26,5,25,368,6,24,25,368,6,24,25,368,6,24,25,368,6,24,25,24,25,5,25,368,6,24,25,368,6,24,25,5,24,25,1,0,0,0,0,0
0,0,36,829,830,828,26,25,24,8,26,24,26,25,5,143,24,8,26,24,24,8,26,24,24,8,26,24,24,8,26,24,26,24,24,143,24,8,26,24,24,8,26,24,24,26,24,3,0,0,0,0
0,0,0,34,0,830,831,6,25,25,23,143,26,6,25,25,23,25,23,143,26,25,23,143,26,25,23,143,26,25,23,143,26,143,26,25,23,25,23,143,26,25,23,143,26,25,143,26,1,0,0,0
0,0,0,0,36,0,831,832,6,25,833,164,143,143,559,25,25,25,25,369,25,25,25,164,25,143,370,164,24,25,25,196,24,25,143,24,25,25,370,164,24,25,833,196,834,25,834,834,25,3,0,0
0,0,0,0,0,34,416,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,0,0
0,0,0,0,0,0,36,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,14,0
0,0,0,0,0,0,0,34,835,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,837,416,15,0
0,0,0,0,0,0,0,0,95,328,356,328,356,328,356,328,356,328,356,328,356,328,356,328,356,328,356,328,356,328,356,328,356,328,356,328,356,328,356,328,356,328,356,328,356,328,356,328,356,15,0,0
