0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,150,0,58,58,0,58,58,0,0,0,0,0,0
0,2,0,0,0,0,206,0,59,59,0,59,59,0,0,0,0,0
0,2,0,0,3,0,0,279,0,0,0,0,0,0,0,0,0,0
0,2,0,0,3,5,0,0,0,0,0,0,0,0,0,43,0,0
0,2,0,0,0,5,0,0,10,10,10,10,10,154,0,43,0,0
0,2,0,0,3,0,0,0,43,0,0,0,0,154,179,43,0,0
0,2,0,0,0,5,0,0,43,0,0,0,0,154,179,311,1,0
0,0,0,0,3,0,0,0,43,0,0,0,0,154,291,155,0,43
0,0,0,0,3,5,0,0,43,0,0,0,0,154,289,461,10,43
0,0,0,0,0,5,0,0,43,0,0,0,0,154,179,272,0,0
0,0,0,0,0,0,0,168,290,168,168,168,168,154,179,272,0,0
0,0,0,0,0,0,10,10,175,175,175,175,175,175,175,272,0,0
0,0,0,0,0,0,0,0,0,169,169,169,169,169,169,156,0,0
