10,10
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,18176,18176,8704,18176,18176,18176,18176,18176,18176,18176,16384,16384
16384,16384,16384,16384,16384,18176,512,513,512,512,512,512,512,512,512,16384,16384
16384,16384,16384,16384,16384,18176,512,7,7,7,7,7,7,512,512,16384,16384
16384,16384,16384,16384,16384,18176,512,7,7,7,7,7,7,512,512,16384,16384
16384,16384,16384,16384,16384,18176,512,7,7,7,7,7,7,512,512,16384,16384
16384,16384,16384,16384,16384,18176,512,7,7,7,7,7,7,512,514,8704,8710
16384,16384,16384,16384,16384,18176,512,7,7,7,7,7,7,512,514,8704,8710
16384,16384,16384,16384,16384,18176,512,7,7,7,7,7,7,512,512,16384,16384
16384,16384,16384,16384,16384,18176,512,7,7,7,7,7,7,512,512,16384,16384
16384,16384,16384,16384,16384,18176,512,512,512,512,512,512,512,512,512,16384,16384
