0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,94,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,65,34,95,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,34,0,0,0,10,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,624,625,95,43,12,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,65,34,0,0,0,0,44,7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,104,70,70,70,70,626,627,0,0,0,0,67,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,628,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,148,148,148,62,41,41,23,23,626,629,0,0,0,0,630,631,149,2,2,2,1,1,1,1,1,1,1,1,1,1,1,69,0,0,36,36,34
0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,12,12,12,12,632,150,0,0,0,0,95,633,634,62,62,62,62,70,70,70,70,70,70,70,70,70,70,70,19,0,34,0,0
0,0,0,0,0,0,0,0,0,0,0,69,67,151,1,1,1,1,69,0,0,0,0,0,0,0,0,0,0,95,23,101,41,41,12,41,41,41,41,41,23,23,23,23,43,23,23,24,25,34,0,0
0,0,0,0,0,0,0,33,33,635,0,95,110,152,636,70,70,70,70,19,0,0,0,0,0,0,0,0,0,95,23,97,0,0,98,153,0,0,0,0,0,0,0,0,98,153,41,13,99,34,0,0
0,637,0,0,0,0,0,624,1,1,1,95,154,152,638,155,155,155,23,24,25,0,0,0,0,0,0,0,0,95,23,97,0,0,0,41,156,0,0,0,0,0,0,0,0,41,41,13,99,34,0,0
0,0,639,0,60,404,0,104,70,70,70,70,23,640,75,0,0,0,0,0,0,18,0,0,0,0,0,0,0,95,23,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,99,34,0,0
0,0,0,641,67,157,265,104,41,23,23,23,23,101,146,0,0,0,0,0,0,18,0,0,0,0,0,1,1,95,23,97,0,0,1,1,1,1,69,0,0,0,0,0,0,0,0,0,99,34,0,0
0,0,103,103,67,152,112,309,41,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,95,70,70,23,97,0,0,95,70,70,70,70,19,0,0,0,0,0,0,0,0,0,34,0,0
0,642,158,159,159,152,160,112,309,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,1,95,23,23,23,97,0,0,95,23,23,23,23,24,25,0,0,0,0,0,0,0,0,34,0,0
0,0,643,274,78,77,160,160,112,309,161,0,0,0,644,2,2,0,2,1,1,1,1,1,1,1,95,70,23,97,0,0,0,0,95,23,97,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
0,0,162,645,96,646,647,160,160,112,111,404,161,0,0,148,148,648,95,62,70,70,70,70,70,70,70,23,23,97,0,0,0,0,95,23,97,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
0,0,0,649,345,645,379,650,160,160,111,157,651,404,0,0,0,0,95,101,41,23,23,23,23,23,23,23,97,0,0,0,0,0,95,23,97,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
0,0,0,0,652,82,345,653,379,160,74,157,112,654,265,0,0,0,95,101,156,0,0,0,0,0,0,0,0,0,0,0,0,0,95,23,97,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
0,0,0,0,0,655,76,76,79,653,74,152,112,651,157,309,0,0,95,11,156,0,0,0,0,0,0,0,0,0,0,0,0,1,95,101,156,0,0,0,1,1,1,1,1,1,69,0,0,34,0,0
0,0,0,0,0,0,655,82,76,78,79,152,160,112,654,112,309,0,95,163,6,0,0,0,0,0,0,0,0,0,0,0,0,95,70,101,156,0,0,0,95,70,70,70,70,70,70,19,0,34,0,0
0,0,0,0,0,0,0,656,90,82,78,647,160,160,651,157,112,309,95,163,99,0,0,0,0,0,0,0,0,0,0,0,0,95,23,101,156,0,0,0,95,23,23,23,23,626,63,63,25,34,0,0
0,0,0,0,0,0,0,0,657,658,658,659,650,160,160,654,112,660,95,163,99,0,0,0,0,0,0,0,0,0,0,0,0,95,23,23,0,0,0,0,95,23,156,0,0,0,99,119,119,34,0,0
0,0,0,0,0,0,0,0,42,661,661,661,662,647,160,663,157,664,164,163,99,0,0,0,665,665,665,665,665,665,665,665,665,95,23,23,97,0,0,0,95,23,97,0,0,0,0,0,0,34,0,0
0,0,0,0,0,0,0,0,0,165,165,165,165,166,650,160,666,664,667,13,99,0,0,665,668,0,0,0,0,0,0,0,0,95,23,23,97,0,0,0,95,23,97,0,0,0,0,0,0,32,33,0
0,0,0,0,0,0,0,0,0,669,167,167,167,157,160,666,74,670,667,13,99,0,0,668,0,0,0,0,0,0,0,0,0,95,23,23,97,0,0,0,95,23,97,0,0,0,0,0,0,36,36,34
0,0,0,0,0,0,0,0,0,0,656,82,82,249,112,74,168,169,294,13,99,0,0,668,0,0,0,0,0,0,0,0,0,95,23,23,97,0,0,0,95,23,97,0,0,0,0,69,0,34,0,0
0,0,0,0,0,0,0,0,0,0,0,656,82,82,82,111,164,671,101,13,99,0,0,668,0,0,0,0,0,0,0,0,0,95,23,23,97,0,0,0,10,43,97,0,0,0,0,95,170,34,0,0
0,0,0,0,0,0,0,0,0,171,41,1,672,673,673,674,675,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,1,95,23,23,97,0,0,0,0,44,627,0,0,0,0,95,410,34,0,0
0,0,0,0,0,0,0,0,172,13,153,41,70,70,70,70,676,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,95,70,23,23,97,0,0,0,0,0,17,0,0,0,0,95,410,34,0,0
