35,36,37,37,37,37,37,37,38,0,0,0,0,0,0,0,0
35,153,40,122,121,121,121,121,40,42,0,0,0,0,0,0,0
35,127,155,45,65,125,125,125,125,45,65,0,0,0,0,0,0
35,127,128,155,45,65,125,125,488,489,232,563,0,0,0,0,0
35,127,128,929,155,45,930,125,125,564,105,68,69,0,0,0,0
35,39,128,128,931,490,130,932,129,129,109,565,566,70,0,0,0
0,52,44,128,128,133,53,53,53,53,107,108,567,568,0,0,0
0,0,54,569,128,933,53,53,53,53,53,53,53,53,0,0,0
0,0,0,570,299,133,934,53,53,53,53,53,53,53,0,0,0
0,0,0,0,300,48,53,53,53,53,53,53,53,53,53,53,0
0,0,0,0,0,227,53,53,53,55,55,53,53,53,55,55,0
0,0,0,0,0,0,571,55,55,55,0,0,55,55,0,0,0
