6,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,10752,10752
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,2561,2561
16384,16384,16384,16384,16384,16384,16384,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,27136,27136,18176,18176,19712,19712
16384,16384,16384,16384,16384,16384,16384,19712,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2586,2586,18176,18176,18432,18432
16384,16384,16384,16384,16384,16384,16384,19712,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2560,2560,18176,18176,18432,18432
16384,16384,16384,16384,16384,16384,16384,19712,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2560,2560,18176,18176,18432,18432
16384,16384,16384,16384,16384,16384,16384,19712,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,18176,18176,18432,18432
16384,16384,16384,16384,16384,16384,16384,19712,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,18176,18176,18432,18432
16384,16384,16384,16384,16384,16384,16384,19712,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,18176,18176,18432,18432
16384,16384,16384,16384,16384,16384,16384,19712,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,18176,18176,18432,18432
16384,16384,16384,16384,16384,16384,16384,19712,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,18176,18176,18432,18432
16384,16384,16384,16384,16384,16384,16384,19712,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,18176,18176,18432,18432
16384,16384,16384,16384,16384,16384,16384,19712,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,18176,18176,18432,18432
16384,16384,16384,16384,16384,16384,16384,19712,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,18176,18176,18432,18432
16384,16384,16384,16384,16384,16384,16384,19712,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,2048,18176,18176,18432,18432
