0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982,74,75,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982,73,73,74,75,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982,73,73,73,73,74,75,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,73,73,73,73,73,73,74,75,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,77,75,76,73,73,73,73,73,73,74,75,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,78,79,80,75,76,73,73,73,73,73,73,74,75,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,78,81,81,79,80,75,76,73,73,73,73,73,73,74,75,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,78,81,81,81,81,79,80,75,76,73,73,73,73,73,73,74,75,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,413,88,0,0,0,78,81,81,81,81,81,81,79,80,75,76,73,73,73,73,73,73,74,75,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,82,87,88,89,0,77,75,81,81,81,81,81,81,81,79,80,75,76,73,73,73,73,73,90,91,92,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,82,83,87,88,89,94,79,80,75,81,81,81,81,81,81,81,79,80,75,76,73,73,73,73,95,95,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,600,96,96,96,88,89,94,97,79,80,75,81,81,81,81,81,81,81,79,80,75,76,73,73,73,73,98,98,98,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,99,99,99,99,99,89,100,97,101,79,80,75,81,81,81,84,81,81,81,79,80,75,76,73,73,73,73,102,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,89,103,103,103,103,103,94,97,101,83,79,80,75,81,81,81,85,81,81,81,79,80,75,76,73,73,73,95,95,95,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,89,94,97,97,97,97,97,97,101,83,83,79,80,75,81,81,81,86,81,81,81,79,80,75,76,73,73,73,98,98,98,98,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,89,94,97,101,83,83,83,83,83,83,83,83,79,80,75,81,81,81,84,81,81,81,79,80,75,76,73,73,102,102,102,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,89,94,97,101,83,83,83,83,83,83,83,83,83,79,80,75,81,81,81,85,81,81,81,79,80,75,76,73,73,104,105,105,105,105,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0
88,89,94,97,101,83,83,83,83,83,83,83,83,83,83,79,80,75,81,81,81,86,81,81,81,79,80,75,76,73,73,106,107,107,107,107,107,107,0,0,0,0,0,0,0,0,0,0,0,0
88,89,94,97,101,83,83,83,83,83,83,83,83,83,83,83,79,80,75,81,81,81,84,81,81,81,79,80,75,76,73,73,108,109,109,109,109,109,109,0,0,0,0,0,0,0,0,0,0,0
88,89,94,97,101,83,83,83,83,83,83,83,83,83,83,83,83,79,80,75,81,81,81,85,81,81,81,79,80,75,76,73,73,110,111,111,111,111,111,111,0,0,0,0,0,0,0,0,0,0
88,89,94,97,101,83,83,83,83,83,83,83,83,83,83,83,83,83,79,80,75,81,81,81,86,81,81,81,79,80,75,76,73,73,112,113,113,113,113,113,113,0,0,0,0,0,0,0,0,0
