0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,9,10,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,13,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,15,16,16,16,16,17,8,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,8,3,3,3,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,10,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,19,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,21,22,23,22,22,22,23,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,24,25,0,25,23,25,25,0,0,0,0,0,0,0,0,0,0
0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0
0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,24,24,23,0,0,23,0,0,0,0,0,0,0,0,0
0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,23,30,31,24,23,0,0,0,0,0,0,0
0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,891,891,891,0,28,29,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,32,33,0,34,892,0,24,0,0,0,0,0,0
0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,28,893,894,895,28,29,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,35,0,0,34,892,0,0,0,0,0,0,0
0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,28,29,896,895,897,29,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,37,37,37,898,899,37,37,0,0,0,0
0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,28,900,896,901,902,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,904,905,906,907,904,904,0,0,0
0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,28,0,893,901,908,909,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,40,0,0,910,911,912,913,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,914,36,144,909,903,0,0,0,0,0,28,0,0,0,0,0,0,29,42,43,44,0,45,913,59,60,61,912,913,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,903,0,0,0,0,0,46,46,46,0,0,0,0,0,0,47,48,0,913,62,915,916,917,57,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,909,903,0,0,0,0,28,0,0,29,49,0,0,0,0,0,50,51,913,918,61,61,61,61,919,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,0,0,0,909,903,0,0,0,28,0,29,0,52,53,54,54,54,0,0,0,59,60,61,920,61,61,919,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,0,0,0,0,909,903,0,0,28,0,29,0,54,55,56,0,57,58,921,58,62,63,920,922,923,61,919,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,0,0,0,0,0,909,903,0,28,0,29,0,0,924,0,59,60,61,925,926,66,67,905,927,928,929,919,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,891,930,0,28,29,0,0,0,0,0,0,909,903,28,0,29,0,0,922,923,62,63,61,931,932,933,59,71,934,935,936,68,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,894,895,28,29,0,0,0,0,0,0,0,909,903,0,29,0,0,922,928,929,65,66,67,937,938,939,60,61,940,941,942,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,28,895,897,29,0,0,0,0,0,0,0,0,943,903,29,0,0,905,923,936,68,69,70,71,944,945,60,61,916,946,919,0,0
