0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,736,737,738,0,0,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,739,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,736,737,738,0,0,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,739,740,740,0,0,0,0,0,0,0,0,0,735,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,736,737,738,0,0,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0
0,0,0,0,0,0,0,739,740,740,740,740,0,0,739,740,740,0,0,0,0,742,741,0,0,0,0,743,0,0,0,0,0,0,0,0,0,735,736,737,738,0,0,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0
0,0,0,0,0,0,739,740,740,740,740,740,740,739,740,740,740,740,0,0,735,741,742,741,0,0,0,743,737,0,0,0,0,0,0,0,0,735,736,737,738,0,0,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0
0,0,0,0,0,739,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,744,741,742,745,0,0,743,737,738,0,0,0,0,0,0,746,745,736,737,738,0,0,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0
0,0,0,0,739,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,744,747,741,741,742,0,743,737,738,0,0,0,0,0,746,741,745,736,737,738,0,0,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0
0,0,0,739,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,744,747,748,745,741,742,743,737,738,0,0,0,0,749,741,741,745,736,737,738,0,0,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0
0,0,739,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,9,740,740,744,747,748,741,742,741,750,737,738,0,0,0,0,749,741,745,741,736,737,738,0,0,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0
0,0,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,0,0,751,744,747,748,745,741,742,750,737,738,0,0,0,0,749,745,741,742,741,737,738,0,0,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0
0,0,0,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,0,752,0,747,748,741,742,741,750,737,738,0,0,0,0,749,741,742,741,753,0,738,0,0,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0
0,0,739,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,9,752,0,0,748,745,741,742,750,737,738,0,0,0,0,749,742,741,753,0,754,755,0,0,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0
0,739,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,9,752,0,0,0,741,742,741,750,737,738,0,0,0,0,749,741,753,0,0,0,756,757,0,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0
0,740,740,740,740,9,740,740,740,740,740,740,740,740,740,740,740,740,740,9,752,0,758,0,0,741,742,750,737,738,0,0,0,0,749,741,0,759,760,0,0,292,761,0,762,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0
0,0,740,740,740,740,0,740,763,9,9,9,9,764,764,764,764,764,764,9,765,0,0,766,0,0,741,750,737,738,0,0,0,0,749,741,741,0,767,768,0,0,292,769,770,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0
0,739,740,740,740,740,740,0,763,0,0,0,0,0,0,0,0,0,771,293,0,0,0,0,0,0,0,750,737,738,0,0,0,0,749,741,741,741,0,772,10,0,0,773,774,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0
