0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,471,472,435,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0
470,12,27,216,473,474,474,475,49,50,120,49,50,197,0,0,0,0,0,0,0
19,476,477,436,24,194,195,196,181,23,129,130,23,129,3,0,0,0,0,0,0
19,24,478,30,435,7,200,201,202,181,23,129,130,23,129,3,0,0,0,0,0
19,24,14,16,436,473,479,200,201,202,181,138,139,137,138,139,26,0,0,0,0
19,24,7,28,30,435,480,481,207,208,209,374,145,145,144,145,145,9,0,0,0
19,24,7,14,16,436,473,482,55,483,484,10,10,10,10,10,10,10,0,0,0
19,24,7,7,28,30,435,25,55,10,10,10,10,10,10,10,10,10,0,0,0
19,24,7,7,14,16,437,485,51,10,10,10,10,10,10,10,10,10,0,0,0
0,24,7,7,54,28,30,438,55,10,11,146,146,146,146,146,147,10,0,0,0
0,0,7,7,54,14,16,439,440,10,11,12,13,13,13,13,27,10,10,10,0
0,0,0,7,54,55,150,30,10,10,11,12,13,13,13,13,27,10,33,33,0
0,0,0,0,54,55,62,62,10,10,11,31,32,32,32,32,27,10,0,0,0
0,0,0,0,0,55,10,10,10,10,10,62,62,62,62,62,62,10,0,0,0
0,0,0,0,0,0,56,33,33,33,33,33,33,33,33,33,33,33,0,0,0
