11,12
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16388,16384,8192,16384,16384,16384,16384
16384,16384,16384,16384,16384,17408,0,1,0,0,0,768
16384,16384,16384,16384,16384,17408,0,0,0,0,0,0
16384,16384,16384,16384,16384,17408,0,0,0,0,0,0
16384,16384,16384,16384,16384,17408,0,0,0,256,256,0
16384,16384,16384,16384,16384,0,0,0,0,256,256,0
16384,16384,16384,16384,16384,256,256,0,0,0,0,0
16384,16384,16384,16384,16384,256,256,0,0,0,0,0
16384,16384,16384,16384,16384,256,256,0,0,0,0,0
